clade_name	NCBI_tax_id	FAT_006-22-0-0	FAT_006-22-14-0	FAT_006-22-2-0	FAT_006-22-42-0	FAT_006-22-84-0	FAT_008-22-0-0	FAT_008-22-14-0	FAT_008-22-2-0	FAT_008-22-42-0	FAT_008-22-84-0	FAT_010-22-0-0	FAT_010-22-14-0	FAT_010-22-2-0	FAT_010-22-42-0	FAT_010-22-84-0	FAT_012-22-0-0	FAT_012-22-14-0	FAT_012-22-2-0	FAT_012-22-42-0	FAT_012-22-84-0	FAT_014-22-0-0	FAT_014-22-14-0	FAT_014-22-2-0	FAT_014-22-42-0	FAT_014-22-84-0	FAT_015-22-0-0	FAT_015-22-14-0	FAT_015-22-2-0	FAT_015-22-42-0	FAT_015-22-84-0	FAT_017-22-0-0	FAT_017-22-14-0	FAT_017-22-2-0	FAT_017-22-42-0	FAT_017-22-84-0	FAT_020-22-0-0	FAT_020-22-14-0	FAT_020-22-2-0	FAT_020-22-42-0	FAT_020-22-84-0	FAT_023-22-0-0	FAT_023-22-14-0	FAT_023-22-2-0	FAT_023-22-42-0	FAT_023-22-84-0	FAT_024-22-0-0	FAT_024-22-14-0	FAT_024-22-2-0	FAT_024-22-42-0	FAT_024-22-84-0	FAT_DON_11-22-0-4	FAT_DON_11-22-0-5	FAT_DON_11-22-0-6	FAT_DON_19-22-0-0	FAT_DON_8-22-0-0
s__Gordonibacter_pamelaeae	0	0.00071	0.00171	0.25004	0.0	0.0	0.06525	0.38687	0.42213	2.1012	1.43991	0.0073	0.01819	0.00866	0.01083	0.0	0.00244	0.0	0.0	0.01038	0.00344	0.04333	0.05326	0.28484	0.03284	0.13124	0.01573	0.00469	0.06737	0.03033	0.00566	0.0738	0.05467	0.03266	0.34973	0.1626	0.02581	0.00552	0.0253	0.00367	0.00253	0.07897	0.01919	0.01287	0.01457	0.00628	0.00487	0.0015	0.01012	0.00209	0.00335	0.03963	0.0532	0.05939	0.025	0.02042
s__Anaerotruncus_sp_CAG_528	0	0.0	0.48195	7.23598	0.0	0.0	0.0	3.50771	0.35956	1.67261	6.05624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94828	0.0	0.0	0.0	0.0
s__Eubacterium_sp_OM08_24	0	0.0	0.40212	0.41366	0.31552	0.22371	0.0	0.47633	0.41495	0.66974	0.25883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26289	0.31814	0.33296	0.41728	0.39732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_ovatus	0	0.0	0.30771	0.00459	0.00962	0.0104	0.0991	0.36647	0.01811	0.00443	0.00506	0.00391	0.0	0.07879	0.0	0.06696	0.03349	0.01018	0.44798	0.0	0.0	0.01257	0.03843	0.0214	0.13058	0.03537	0.28075	0.0453	0.3184	0.0022	0.00174	1.40235	0.38091	0.30466	0.00359	0.12421	0.00931	8e-05	0.02005	0.0	0.00103	0.02838	0.35065	0.68884	0.05266	0.12753	0.01338	0.16569	0.02218	0.05258	0.03862	0.33529	0.28664	0.40433	1.12088	1.17846
s__Bacteroides_xylanisolvens	0	0.0	0.10216	0.0	0.00296	0.0	0.0	0.00273	0.0	0.0	0.0	0.0	0.0	0.01882	0.0	0.00989	0.217	0.29274	0.20127	0.09523	0.00529	0.07489	0.03906	0.06864	0.26982	0.04245	0.01884	0.05555	0.00656	0.00632	0.01331	0.66243	0.02052	0.06414	0.04633	0.03737	0.0009	0.0	0.04046	0.0	0.01973	0.00216	0.11246	0.20588	0.05787	0.07559	0.0	0.0	0.0	0.00039	0.00158	0.0	0.0	0.0	0.01322	0.0
s__Ruminococcus_lactaris	0	0.0	0.01383	2.49759	0.01089	0.0	0.50429	0.4678	5.30604	0.0713	0.22509	1.20718	2.38566	0.97586	0.235	0.73229	0.07984	0.29861	0.0	0.00438	0.00439	0.0	0.0	0.0	0.0	0.0	0.30936	2.15571	0.41893	0.3203	0.36356	0.0	0.0	0.0	0.24241	0.6966	0.0579	0.06955	0.23484	0.33715	1.19368	0.0	0.0986	0.31834	0.27697	0.50368	0.76965	0.5526	0.16557	0.71461	1.05957	0.38832	0.64049	0.41757	0.41047	0.0
s__Eubacterium_ventriosum	0	0.0	0.01218	0.0	0.0	0.0	0.03669	0.0	0.0	0.00876	0.01159	0.12226	0.22861	0.02848	0.11412	0.00376	0.50067	0.81325	1.00628	0.00221	0.03299	0.21811	0.12545	0.32671	0.03133	0.08712	0.14252	0.19882	0.03386	0.02122	0.13026	0.13419	0.14201	0.3883	0.00847	0.07546	0.0	0.0	0.0	0.00244	0.02851	0.0	0.0	0.0	0.0	0.0	0.20051	1.14751	0.08601	0.24928	0.02362	0.0	0.0	0.0	0.37567	0.0169
s__Streptococcus_salivarius	0	0.0	0.00463	0.0	0.0	0.0	0.00517	0.0027	0.03029	0.41636	0.08543	0.02252	0.0	0.01925	0.01137	0.00824	0.49201	0.03993	0.05907	0.0	0.14384	0.35409	0.06672	0.00916	0.12037	0.06514	0.04895	0.73584	0.0944	0.00014	0.06782	0.03958	0.1917	0.05138	0.016	0.02175	0.0	0.00499	0.0	0.01676	0.10822	0.0	0.0	0.00478	0.00405	0.0007	0.08592	0.13276	0.05059	0.00484	0.01487	0.42799	0.81296	0.04011	0.04212	0.08775
s__Adlercreutzia_equolifaciens	0	0.0	0.00244	0.00725	0.0	0.00397	0.52525	0.01878	0.02256	0.36258	0.22526	0.34704	1.26383	0.15515	0.37586	0.11642	0.00974	0.01099	0.00595	0.00152	0.02903	0.02656	0.05186	0.18802	0.12258	0.10932	0.01808	0.0	0.01029	0.00615	0.0	0.07557	0.04296	0.01754	0.05286	0.12549	0.0	0.0	0.00445	0.0	0.00258	0.0	0.00084	0.0	0.00541	0.0	0.02125	0.01279	0.07887	0.00528	0.00307	0.00254	0.01968	0.02468	0.02646	0.06647
s__Holdemania_filiformis	0	0.0	0.00086	0.0	0.00678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.00681	0.01163	0.0	0.01442	0.00276	0.02422	0.0	0.00726	0.0	0.04756	0.01608	0.0	0.00648	0.05259	0.01784	0.0	0.03304	0.02717	0.04518	0.00398	0.00422	0.02127	0.0	0.0029	0.00285	0.0	0.01195	0.00298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01714
s__Intestinimonas_butyriciproducens	0	0.0	0.0	0.70119	0.0	0.0	0.14003	0.06906	0.01032	0.31728	0.08936	0.0	0.0	0.0046	0.0	0.0	0.0	0.0	0.0	0.04491	0.0	0.0	0.00125	0.0	0.0	0.0	0.03536	0.0	0.18317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01058	0.0	0.0	0.04966	0.00773	0.0	0.0	0.02575	0.0	0.0	0.0	0.02157	0.01133	0.0169	0.01551	0.04113	0.0	0.00308
s__Bacteroides_intestinalis	0	0.0	0.0	0.57794	0.0	0.0	0.0	10.61427	0.05716	0.14823	0.0	0.03258	0.0	0.00252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06062	0.0004	0.09383	0.0	0.0	0.33792	0.00315	0.06732	0.07891	0.04482	0.0	0.0	0.70327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00579	0.09783	0.04252	0.06898	3.1949	0.0
s__Ruminococcus_gnavus	0	0.0	0.0	0.45419	0.0	0.0	0.00795	0.09153	0.77792	0.0	0.0	0.00424	0.0878	0.01434	0.05304	0.00137	0.0	0.0	0.05015	0.0	0.0	0.00672	0.03086	0.01046	0.0	0.00059	0.32613	0.02129	0.04424	0.37686	0.04587	0.0	0.0	0.0	0.0	0.0	0.00505	0.0	0.0426	0.0	0.0	0.0	0.0	0.0	0.00981	0.08712	0.0357	0.04573	0.01226	0.0	0.00801	0.01615	0.03322	0.03709	0.00984	0.0
s__Proteobacteria_bacterium_CAG_139	0	0.0	0.0	0.41078	0.0	0.0	0.0	0.0092	0.03863	0.0	0.0	0.00413	0.0	1.26159	0.0	0.0	0.0	0.0	0.01071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79598	0.0	1.59285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37797	0.73992	0.15752	0.01057	0.01269
s__Akkermansia_muciniphila	0	0.0	0.0	0.2693	0.00536	0.0	34.21244	0.23581	3.11354	0.01786	0.02354	3.02905	0.31461	6.58344	0.0	0.00731	0.0	0.0	0.16504	2.03335	0.00492	0.0	0.0	0.0	0.0	0.0	6.84663	2.09959	1.67587	0.63215	2.04735	0.00331	0.0	0.0	0.00144	0.0	0.68459	0.91122	0.4615	0.01782	1.0006	10.44428	0.6969	2.70292	1.8856	4.70308	0.00389	0.06335	0.0	0.92848	0.53054	0.1106	0.04602	0.82093	0.01205	0.14968
s__Roseburia_sp_CAG_309	0	0.0	0.0	0.14211	0.0089	0.0	0.0	0.00956	0.06574	0.00603	0.13494	0.0	0.0	0.0	0.0	0.0	0.0	0.04949	0.0	0.0	0.0157	0.05439	0.0006	0.18654	0.0	0.71239	0.0072	0.05095	0.01022	0.00031	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00179	0.03454	0.00225	0.07428	0.07327	0.0	0.0	0.0	0.0	0.0	0.01455	0.07951	0.11667	0.0	0.0
s__Clostridium_sp_CAG_242	0	0.0	0.0	0.14153	0.0	0.0	0.0	0.00942	0.0038	0.01237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034	0.00032	0.08565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02808	0.08902	0.02771	0.03503	0.0
s__Bifidobacterium_animalis	0	0.0	0.0	0.12283	0.0	0.0	0.01165	0.0	0.09509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02049	0.0	0.0	0.0	0.0	0.3738	0.0	0.0	0.0192	0.0	0.15911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46475	1.05736	0.25089	0.0	0.1087
s__Firmicutes_bacterium_CAG_145	0	0.0	0.0	0.10962	0.0	0.0	0.36314	0.02623	0.03758	0.27734	0.18822	0.05115	0.08399	0.08714	0.12762	0.00851	0.0	0.0	0.0	0.00272	0.0	0.0	0.0	0.0	0.0	0.0	0.01027	0.0223	0.11642	0.00676	0.0	0.0	0.0166	0.0	0.08627	0.02991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02439	0.0	0.41403	0.99233	0.0	0.0	0.01563	0.0	0.02401
s__Bacteroides_cellulosilyticus	0	0.0	0.0	0.08616	0.0	0.0	0.63947	0.04405	0.05019	0.02457	0.1221	0.0	0.0	0.0	0.0	0.0	0.08769	0.01294	0.15939	0.0	0.0	0.35147	0.25077	0.2087	0.12817	0.03548	0.13498	0.00085	0.20931	0.0001	0.0	0.0	0.00213	0.0	0.0	0.0	0.0	0.0	0.03299	0.0	0.0	0.00612	0.05767	0.07634	0.00401	0.06333	0.04717	0.40051	0.27578	2.14356	2.81258	0.59554	0.14738	0.18989	0.55517	0.88204
s__Flavonifractor_plautii	0	0.0	0.0	0.07104	0.0	0.0	0.42118	0.42171	0.07655	0.22717	0.0	0.01791	0.12088	0.06152	0.01692	0.05255	0.07378	0.00698	0.01672	0.01478	0.01873	0.03868	0.53698	0.04016	0.02841	0.02117	0.17122	0.07092	0.59301	0.26531	0.26059	0.09587	0.03612	0.00318	0.01993	0.00903	0.03613	0.03557	0.29072	0.03802	0.03617	0.10749	0.05329	0.02673	0.01645	0.11488	0.02465	0.0837	0.00431	0.09495	0.1399	0.13528	0.12435	0.06749	0.29328	0.0
s__Anaeromassilibacillus_sp_An250	0	0.0	0.0	0.06647	0.0	0.0	0.0	0.0	0.03654	0.0	0.0	0.04367	0.11037	0.08897	0.02095	0.0451	0.0	0.0	0.00479	0.00926	0.0	0.0	0.0	0.0	0.0	0.0	0.01223	0.06702	0.03915	0.12551	0.01387	0.0	0.00586	0.0	0.03153	0.0	0.0	0.00268	0.0	0.00303	0.00039	0.38523	0.09724	0.10102	0.07588	0.21369	0.00934	0.00298	0.02142	0.09916	0.12323	0.0	0.0	0.00237	0.0	0.02445
s__Bilophila_wadsworthia	0	0.0	0.0	0.05444	0.0	0.0	0.0016	0.18472	0.0085	0.01188	0.0	0.0	0.00026	0.08092	0.0	0.06369	0.00495	0.00163	0.01812	0.01243	0.0141	0.0044	0.09515	0.01173	0.03129	0.01453	0.01075	0.0	0.00782	0.0	0.0	0.0	0.0	0.0	0.01097	0.08074	0.03949	0.05219	0.02158	0.01604	0.06968	0.00712	0.00236	0.0	0.0	0.00539	0.0	0.00054	0.0	0.00675	0.0095	0.0051	0.0	0.0112	0.00475	0.12568
s__Intestinibacter_bartlettii	0	0.0	0.0	0.05028	0.0	0.0	0.0	0.0	0.06463	0.0	0.0	0.10528	0.12493	0.08001	0.04436	0.14535	0.07483	0.04519	0.48424	0.0	0.00327	0.0	0.0	0.07187	0.0	0.0	0.28841	1.0043	0.4077	0.0126	0.12845	0.0	0.0	0.07517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00213	0.00992	0.07945	0.0	0.0	0.05765	0.0515	0.01226	0.02973	0.00111
s__Parasutterella_excrementihominis	0	0.0	0.0	0.04698	0.0	0.0	0.0	0.08731	0.01196	0.0	0.0	0.0	0.0	0.09938	0.0	0.0	0.0426	0.00216	0.01567	0.01055	0.03109	0.01365	0.03119	0.00838	0.0	0.0	0.12159	0.00025	0.2327	0.0	0.0	0.0	0.0	0.00125	0.0	0.01231	0.0	0.00029	0.00428	0.0	0.00143	0.0	0.00582	0.00637	0.00536	0.01831	0.00453	0.00078	0.00469	0.00709	0.00373	0.20202	0.11771	0.25234	0.00265	0.03351
s__Paraprevotella_clara	0	0.0	0.0	0.04397	0.0	0.0	0.0	0.92413	0.03401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.13681	0.01156	0.25725	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57653	0.53058	0.2533	0.0	0.0
s__Clostridium_sp_CAG_58	0	0.0	0.0	0.03745	0.0	0.0	0.11312	0.32789	0.01114	0.93158	1.67403	0.11561	0.43962	0.37927	0.10221	0.21611	0.0	0.0	0.0	0.67551	0.0	0.18439	1.1337	0.64374	0.22767	0.12469	0.15716	0.0814	0.48208	0.35747	0.03792	0.0	0.0	0.0	0.0	0.0	0.0892	0.00319	0.01098	0.04359	0.0	0.0	0.0	0.0	0.0	0.0	0.01371	0.05091	0.0	0.0856	0.09988	0.29912	0.20185	0.08662	0.00138	0.0
s__Clostridium_saccharolyticum	0	0.0	0.0	0.03732	0.0	0.0	0.0	0.0	0.04667	0.0	0.0	0.0	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01878	0.0	0.04712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02147	0.0	0.0	0.04329	0.09529	0.06774	0.1098	0.21201	0.0	0.0	0.0	0.0	0.0	0.0	0.00623	0.00598	0.00619	0.0
s__Anaerobiospirillum_thomasii	0	0.0	0.0	0.03503	0.01011	0.11811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Phascolarctobacterium_faecium	0	0.0	0.0	0.03386	0.0	0.0	0.0	0.75547	0.02926	0.08835	0.11146	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4372	2.09229	0.44481	0.27699	0.64197	0.27196	0.0	0.16983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02958	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.0	0.01295	0.0	0.01749	0.0	0.3741	0.22001	0.1546	0.09534	0.0
s__Blautia_sp_CAG_257	0	0.0	0.0	0.03085	0.0	0.0	0.0	0.01096	0.09883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.00813	0.03018	0.0241	0.02095	0.01472	0.00828	0.0	0.0	0.0	0.01143	0.0
s__Clostridium_scindens	0	0.0	0.0	0.02945	0.0	0.0	0.0	0.02012	0.0341	0.00367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_bolteae	0	0.0	0.0	0.02539	0.0	0.0	0.02033	0.16441	0.01267	0.013	0.00167	0.0	0.00205	0.00067	0.00364	0.0	0.0	0.0	0.0	0.00311	0.0	0.00147	0.12402	0.02284	0.02544	0.00178	0.06036	0.00471	0.02073	0.02234	0.02053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00381	0.0	0.0	0.0	0.0	0.00288	0.0
s__Clostridium_innocuum	0	0.0	0.0	0.02282	0.0	0.0	0.00338	0.04067	0.03597	0.02307	0.00464	0.0	0.00898	0.00138	0.01143	0.0	0.00092	0.0	0.12297	0.0	0.0	0.0	0.0	0.0	0.0	0.00368	0.00861	0.0	0.00415	0.02161	0.0	0.0	0.0	0.00084	0.00215	0.00532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00995	0.0018	0.0	0.0	0.0	0.0	0.0	0.00585	0.00414	0.00733	0.0
s__Clostridium_bolteae_CAG_59	0	0.0	0.0	0.02171	0.0	0.0	0.0	0.08972	0.02243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00683	0.0	0.0	0.0	0.00199	0.00335	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00548	0.0	0.0	0.0	0.0	0.0	0.0
s__Eggerthella_lenta	0	0.0	0.0	0.01867	0.0	0.0	0.38375	0.08376	0.01157	0.33076	0.19793	0.01711	0.04503	0.04053	0.0298	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.00227	0.0	0.0	0.0	0.02224	0.0	0.00252	0.00045	0.0	0.005	0.0	0.0	0.01184	0.00812	0.0	0.0	0.0	0.0	0.0	0.01465	0.0	0.00144	0.0	0.00042	0.01196	0.00098	0.02512	0.00422	0.0057	0.0	0.0	0.00191	0.0	0.0
s__Clostridium_methylpentosum	0	0.0	0.0	0.01612	0.0	0.0	0.00256	0.00246	0.01527	0.02548	0.06805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.00153	0.01015	0.00711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00332	0.0	0.0	0.0
s__Alistipes_finegoldii	0	0.0	0.0	0.01459	0.0	0.0	4.27546	3.48181	0.00724	5.92266	1.4993	0.00287	0.00793	0.29649	0.0	0.06259	0.02561	0.00437	0.48784	0.04353	0.00086	0.28658	0.88304	0.53983	0.30888	0.19705	0.14837	0.00633	0.04493	0.02786	0.03581	0.31842	0.02207	0.01985	0.16148	0.11288	0.01194	0.0294	0.14472	0.0033	0.01822	0.13495	0.04854	0.06121	0.03205	0.06575	0.01528	0.12817	0.15964	1.16233	3.65707	0.01315	0.00392	0.01549	0.06516	3.88342
s__Coprobacillus_cateniformis	0	0.0	0.0	0.01395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00365	0.0	0.0	0.00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24864	0.01998	0.02305	1.51114	0.26928	0.0	0.24651	0.0	0.03373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnoclostridium_sp_An131	0	0.0	0.0	0.01066	0.0	0.0	0.0	0.0	0.00517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132	0.00371	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_thermophilus	0	0.0	0.0	0.00931	0.0	0.0	0.01535	0.0	0.36968	0.00553	0.0	0.0	0.00563	0.0	0.01706	0.00304	5.08167	3.1269	2.11518	0.0	0.36215	0.00485	0.0	0.01031	0.0	0.00354	0.02009	0.01489	0.00576	0.0	0.0	0.0	0.0087	0.0	0.05305	0.0	0.00596	0.00235	0.0	0.0	0.0	0.0	0.02094	0.0	0.00665	0.03271	6.23094	0.13576	0.13939	0.21809	0.34113	1.91339	1.58041	0.07558	0.09138	0.0158
s__Pseudoflavonifractor_sp_An184	0	0.0	0.0	0.00838	0.0	0.0	0.0	0.0	0.01345	0.0	0.0	0.0	0.0	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01492	0.2003	0.06359	0.78042	0.18356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.00683	0.00216	0.02417	0.0089	0.0266	0.38196	0.0059	0.0	0.02132	0.0	0.0
s__Clostridium_asparagiforme	0	0.0	0.0	0.007	0.0	0.0	0.0	0.0019	0.00097	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01677	0.0	0.0	0.00528	0.0	0.0	0.0	0.01027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00558	0.0
s__Bacteroides_salyersiae	0	0.0	0.0	0.00457	0.0	0.0	0.0	0.09167	0.0	0.0531	0.0	0.0	0.0	9e-05	0.0	0.0	0.0606	0.02456	0.20015	0.03945	0.00279	0.0	0.0	0.0	0.0	0.0	0.19015	0.00246	0.27447	0.0	0.00474	0.0	0.00223	0.0	0.0	0.0	0.0	0.00602	0.0	0.0	0.0414	0.00551	0.37671	0.44521	0.00708	0.29753	0.0	0.0	0.0	0.0	0.0	1.20394	0.41842	1.24782	0.0	0.0
s__Parabacteroides_goldsteinii	0	0.0	0.0	0.00404	0.0	0.0	0.0	0.14916	0.00064	0.00251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07567	0.0	0.0	0.0	0.0	0.0	0.0	0.02522	0.0	0.04196	0.00258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0302	0.0	0.03194	0.0	0.00378	0.07969	0.0	0.02238	0.0	0.03179	0.0	0.01752	0.04769	0.04889	0.00613	0.02274	0.06693	0.0
s__Clostridium_lavalense	0	0.0	0.0	0.0039	0.0	0.0	0.00435	0.08838	0.00518	0.00465	0.01849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00771	0.00485	0.0	0.0	0.0	0.0	0.00647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.00226	0.0	0.0	0.0	0.0	0.0
s__Lachnoclostridium_sp_An138	0	0.0	0.0	0.00389	0.0	0.0	0.0	0.0	0.00568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00281	0.0	0.0	0.0	0.0	0.00673	0.01169	0.00096	0.0	0.00539	0.01288	0.0
s__Hungatella_hathewayi	0	0.0	0.0	0.0037	0.0	0.0	0.00587	0.0041	0.00609	0.00685	0.0	0.0	0.0	0.00213	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1254	0.00126	0.00719	0.02064	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_citroniae	0	0.0	0.0	0.00304	0.0	0.0	0.00449	0.03983	0.0	0.0	0.0117	0.0	0.0	0.0	0.0	0.0	0.00934	0.0	0.0	0.0	0.0	0.01029	0.12241	0.03277	0.0085	0.01091	0.00618	0.0	0.00014	0.0	0.0	0.02533	0.0	0.0	0.00586	0.00205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	0.0	0.03374	0.00179	0.0	0.0	0.0011	0.00118	0.0
s__Lachnoclostridium_sp_An14	0	0.0	0.0	0.00241	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00309	0.0	0.00114	0.0	0.0
