clade_name	NCBI_tax_id	PRJNA231909.3101140	PRJNA231909.3101335	PRJNA231909.3101336	PRJNA231909.3101338	PRJNA231909.3101436	PRJNA231909.3101439	PRJNA231909.3102732	PRJNA231909.3102986	PRJNA231909.3103734	PRJNA231909.3103736	PRJNA231909.3104913	PRJNA231909.3105378	PRJNA231909.3105379	PRJNA231909.3105829	PRJNA231909.3105875	PRJNA231909.3106384	PRJNA231909.3107336	PRJNA231909.3107345	PRJNA231909.3107373	PRJNA231909.3107376	PRJNA231909.3107526	PRJNA231909.3107527	PRJNA231909.3107649	PRJNA231909.3107651	PRJNA231909.3107859	PRJNA231909.3107861	PRJNA231909.3107883	PRJNA231909.3107978	PRJNA231909.3108096	PRJNA231909.3108098	PRJNA231909.3108100	PRJNA231909.3108103	PRJNA231909.3108105	PRJNA231909.3108107	PRJNA231909.3108330	PRJNA231909.3108332	PRJNA231909.3108363	PRJNA231909.3108437	PRJNA231909.3108440	PRJNA231909.3108485	PRJNA231909.3108488	PRJNA231909.3108490	PRJNA231909.3108601	PRJNA231909.3108874	PRJNA231909.3108875	PRJNA231909.3109753	PRJNA231909.3109755	PRJNA231909.3109940	PRJNA231909.3109945	PRJNA231909.3109952	PRJNA231909.3109997	PRJNA231909.3110006	PRJNA231909.3110086	PRJNA231909.3110090	PRJNA231909.3110226	PRJNA231909.3111969	PRJNA231909.3111970	PRJNA231909.3112121	PRJNA231909.3112122	PRJNA231909.3112348	PRJNA231909.3112358	PRJNA231909.3112359	PRJNA231909.3112360	PRJNA231909.3112363	PRJNA231909.3112365	PRJNA231909.3112367	PRJNA231909.3112419	PRJNA231909.3112924	PRJNA231909.3112925	PRJNA231909.3113035	PRJNA231909.3113044	PRJNA231909.3113065	PRJNA231909.3113068	PRJNA231909.3113111	PRJNA231909.3113114	PRJNA231909.3113118	PRJNA231909.3113339	PRJNA231909.3113393	PRJNA231909.3113604	PRJNA231909.3113627	PRJNA231909.3113663	PRJNA231909.3113669	PRJNA231909.3113765	PRJNA231909.3113767	PRJNA231909.3113831	PRJNA231909.3113834	PRJNA231909.3113933	PRJNA231909.3113936	PRJNA231909.3113996	PRJNA231909.3114185	PRJNA231909.3114201	PRJNA231909.3114542	PRJNA231909.3114545	PRJNA231909.3114755	PRJNA231909.3114784	PRJNA231909.3114810	PRJNA231909.3114865	PRJNA231909.3115067	PRJNA231909.3115068	PRJNA231909.3115070	PRJNA231909.3115087	PRJNA231909.3115315	PRJNA231909.3115615	PRJNA231909.3115643	PRJNA231909.3115644	PRJNA231909.3115646	PRJNA231909.3116456	PRJNA231909.3116468	PRJNA231909.3116471	PRJNA231909.3117245	PRJNA231909.3117247	PRJNA231909.3117249	PRJNA231909.3117378	PRJNA231909.3117380	PRJNA231909.3117383	PRJNA231909.3117624	PRJNA231909.3117627	PRJNA231909.3119726	PRJNA231909.3119727	PRJNA231909.3119729
s__Coprobacillus_cateniformis	0	0.0	0.0	0.06954	0.07092	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04095	0.0	0.0	0.0	0.01323	0.07421	0.0	0.00189	0.00532	0.07037	0.02468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24757	0.00522	0.0	0.00518	0.09147	0.05707	0.0	0.0	0.07232	0.01338	0.01838	0.00864	0.0	0.02506	0.02127	0.01504	0.01108	0.0186	0.0	0.02082	0.08892	0.0	0.0	0.0	0.0	0.06134	0.0	0.00314	0.0	0.0	0.01747	0.0	0.30727	0.01891	0.0	0.00079	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27606	0.0	0.07411	0.05276	0.01446	0.0	0.0	0.00485	0.0	0.0	0.00739	0.0	0.0	0.0	0.0	0.0	0.03569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_asparagiforme	0	0.0	0.0	0.04571	0.10445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01559	0.0	0.0	0.0	0.0	0.0	0.02356	0.0	0.0	0.0	0.10048	0.07953	0.02176	0.0	0.06424	0.0342	0.0	0.03393	0.04891	0.02322	0.0	0.0	0.0	0.0	0.00288	0.0	0.0	0.0	0.04105	0.0	0.0	0.0	0.0	0.19174	0.14651	0.11172	0.0	0.0	0.13729	0.00407	0.0203	0.0	0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15818	0.0	0.0	0.0	0.0	0.11062	0.0	0.03791	0.00136	0.02046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Butyricimonas_synergistica	0	0.0	0.0	0.04351	0.05996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05473	0.11381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Parabacteroides_goldsteinii	0	0.0	0.0	0.03636	0.10244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06609	0.07926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22149	0.24269	0.0	0.0	0.0	0.0	0.0
s__Alistipes_shahii	0	0.0	0.0	0.02613	0.43816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15017	0.0	0.0	0.0	0.0	0.0	1.143	0.50182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09161	0.0	0.0	0.0	0.0	0.00101	0.00028	0.0	0.0	0.0389	0.0	0.0	0.0	0.0	0.0	0.00169	0.28446	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99835	0.0	0.0	0.0	0.0	0.0401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00726	0.56369	0.32274	0.0	0.0	0.0	0.0	0.0
s__Butyricimonas_virosa	0	0.0	0.0	0.01856	0.04194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02476	0.07646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55164	1.31861	0.0	0.0	0.0	0.0	0.0
s__Victivallis_vadensis	0	0.0	0.0	0.01298	0.21461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_paraputrificum	0	0.0	0.0	0.00427	0.0	0.0289	0.01742	0.00059	0.0	0.05804	0.13657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01616	0.0	0.0	0.0	0.0	0.0	0.00322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0215	0.22291	0.0	0.04019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076	0.0	0.0	0.03358	0.0	0.0	0.05927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_lavalense	0	0.0	0.0	0.00413	0.00628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00283	0.00619	0.0	0.0	0.00528	0.14235	0.06461	0.00226	0.03296	0.00778	0.0	0.0	0.06536	0.0	0.0	0.0	0.03072	0.0	0.13686	0.01541	0.39899	0.0	0.0	0.0	0.0	0.0	0.02176	0.0	0.0	0.0	0.0351	0.02499	0.0	0.01857	0.05121	1.54023	0.0	0.0	0.0	0.05307	0.0	0.0	0.0	0.0	0.01173	0.36864	0.0	0.0316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50918	0.03096	0.0	0.02345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07934	0.0	0.0	0.0	0.0	0.0	0.0	0.07473	0.03016	0.0	0.00535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Klebsiella_michiganensis	0	0.0	0.0	0.00412	0.0	0.0	0.19947	0.0	0.0	0.00325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00562	0.0	0.03284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Christensenella_minuta	0	0.0	0.0	0.00383	0.01211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Collinsella_intestinalis	0	0.0	0.0	0.0029	0.00135	0.0	0.0	0.0	0.0	0.0	0.0	0.00262	0.00085	0.0	0.0041	0.00099	0.0	0.18653	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00628	0.0	0.01603	0.00737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.0006	0.00167	0.00432	0.0	0.01534	0.01651	0.0	0.0	0.0	0.00278	0.00081	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.00373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.0	0.0	0.00099	0.01247	0.0	0.00142	0.0	0.0	0.00173	0.00162	0.0	0.0	0.0	0.0	0.0	0.01648	0.00117	0.00175	0.00197	0.0	0.0	0.0	0.00699	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.02149	0.0	0.0	0.0	0.0018	0.0	0.00477	0.00881	0.0	0.0	0.0	0.0
s__Streptococcus_parasanguinis	0	0.0	0.0	0.00246	0.0	0.0	0.0	0.00305	0.00853	0.0	0.00249	0.00376	0.00286	0.04473	0.00051	0.0	0.06995	0.0	0.0	0.09455	0.0	0.01417	0.00317	0.00057	0.00484	0.0	0.0	0.01858	0.01682	0.0	0.0	0.07749	0.04251	0.0	0.0	0.0	0.0	0.0	0.02378	0.0202	0.0	0.03525	0.0	0.02277	0.0	0.0	0.0	0.0	0.01429	0.01799	0.13102	0.0	0.00112	0.0	0.0	0.0	0.0	0.0	0.04699	0.00169	0.0	0.03488	0.00832	0.0	0.0	0.0	0.0	0.01247	0.0	0.0	0.0	0.0	0.01288	0.00787	0.0	0.31183	0.0	0.0	0.0	0.00138	0.0	0.00723	0.28509	0.0	0.0	0.01349	0.0	0.0	0.0	0.0	0.0	0.0	0.00351	0.0	0.03932	0.27257	0.0	0.00416	0.06986	0.0	0.0	0.0	0.01743	0.0	0.01993	0.0	0.0	0.0	0.0	0.0	0.00358	0.03775	0.04389	0.00334	0.00244	0.0091	0.0	0.0	0.06576	0.0918	0.0415
s__Lachnospira_pectinoschiza	0	0.0	0.0	0.0	4.15527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03928	0.34356	0.0	3.7671	0.01988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10185	0.0	0.0	0.0	0.0	0.40266	0.0	0.0	0.0	1.21196	2.13182	0.0	0.0	0.0	0.0	0.0	0.0	0.03774	0.0	0.0	4.2153	0.56005	1.23008	2.72965	1.63014	0.0	0.0	0.0	9.87903	0.0	1.44107	0.0	1.15318	0.0	1.25547	0.0	0.0	0.7634	0.0	0.74183	0.0	0.0	0.0	0.0	4.98771	0.0	0.0	0.0	0.0	0.18881	0.0	0.0	0.0	0.0	0.02144	0.0	0.46556	1.92437	2.89787	1.91327	0.0	0.0	0.0	0.06342	0.0	0.00171	0.0	0.0	1.22738	0.0	0.89001	0.44693	1.87463	0.0
s__Eubacterium_sp_CAG_180	0	0.0	0.0	0.0	1.19134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26648	0.0	0.0	0.0	0.0	0.0	0.0	1.61465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73457	0.0	2.45293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44182	0.0	3.19974	7.68073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18097	0.0	0.0	0.0
s__Eubacterium_sp_CAG_38	0	0.0	0.0	0.0	0.85547	0.0	5.96138	4.08551	0.0	0.0	0.0	0.0	0.0	0.0	0.88757	0.1024	0.0	0.0	0.00159	2.60513	0.05763	0.41364	0.09092	0.94742	2.42516	0.0	0.0	0.0	13.55342	0.0	0.0	0.0	0.0	0.01841	0.0	1.17693	0.02755	0.50502	0.15218	0.40312	0.0	0.0	0.0	1.38769	0.0	1.96625	0.0	0.0	0.6575	0.80093	0.30876	0.0	0.13863	0.0	0.12064	0.53744	0.0	0.0	0.0575	0.32166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00556	0.83792	0.0	0.0	0.0	0.19986	0.0	5.23368	0.33694	1.12459	0.05856	0.3202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.06858	0.10457	0.92829	0.82724	0.0	0.0	3.81589	0.12237	9.51889	0.03962	0.0	0.04274	0.34027	0.0	0.11986	0.0	0.0	0.33445	6.18852	0.0	0.0	0.0	2.44995	0.03716	1.67632	0.09337	0.0
s__Dorea_longicatena	0	0.0	0.0	0.0	0.6575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10018	0.0	0.0	0.0	0.0	0.0	0.585	0.40577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52725	0.0	0.0	0.0	1.45781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39755	0.64263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22894	0.0	0.0	0.0	0.0	1.49104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05073	0.1166	0.02412	0.50887	0.70308	0.0
s__Eubacterium_eligens	0	0.0	0.0	0.0	0.4789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08773	0.0	0.0	0.0	0.0	0.0	0.17906	0.60191	0.0	0.0	0.0	0.0	0.11916	0.0	1.79238	1.27526	0.4072	1.01498	1.24578	2.24887	0.58854	3.29939	0.74441	1.23139	1.58496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.31013	0.41502	0.0	0.04029	0.81428	0.47629	0.0	0.27985	3.03124	0.0	0.0	0.0	0.0	0.0	0.0	3.22183	0.0	0.0	0.71955	0.67517	0.69612	0.0	0.55826	0.0	0.0	0.0	0.0	0.0	1.03256	0.0	0.0	0.0	0.0	0.0	1.5055	3.60359	6.79519	0.0	5.3376	2.42752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80519	0.0	0.0	0.0	0.0	0.69843	0.0	1.40535	0.55899	1.8189	0.51897	0.0	0.11281	0.14548	0.0	0.0	0.91146	0.0	0.09121	4.19044	0.83778	0.90338	1.7044	2.17421	1.57339
s__Bacteroides_galacturonicus	0	0.0	0.0	0.0	0.12549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01918	0.0	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09426	0.08157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01766	0.0	0.0	0.0	0.0	0.0
s__Clostridium_symbiosum	0	0.0	0.0	0.0	0.07176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81339	0.01541	1.37028	1.94457	0.0	0.0	0.0	0.09057	0.02337	0.64493	0.16586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11604	0.17961	0.28606	0.15038	0.34348	0.08246	0.17319	0.02353	1.13488	0.15353	0.02806	0.41536	8.38272	0.4014	0.0	0.0	0.11044	0.21625	0.05903	0.11099	0.03196	0.0	0.0	0.17247	0.33858	0.13835	0.01874	0.00376	1.33352	1.05211	0.53786	0.81538	0.05781	0.95893	0.61187	0.0	0.08786	1.12134	0.2012	0.0	0.38212	1.27802	0.27107	0.48865	0.10837	0.15524	0.0	0.97199	0.73512	1.14218	0.67663	0.0	0.08943	0.0	0.57834	0.91566	0.02956	0.67428	0.0	0.0	0.0	0.0	0.26916	0.43672	0.04496	0.78942	0.171	0.37873	0.24098	0.04426	0.17427	0.05596	0.07998	0.07835	0.04904	0.0	0.89124	0.01266	0.0	0.0	0.0	0.0	0.0	0.0	0.54517	0.05767	0.0	0.0	0.0
s__Gemmiger_formicilis	0	0.0	0.0	0.0	0.02159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07797	0.0	0.0	0.0	0.0	0.0	0.06662	0.01503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05945	0.0	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56462	0.37746	0.0	0.00269	0.0	0.02127	0.0	0.0	0.48189	0.0	0.0	0.0	0.0	0.0	0.0	0.02679	0.0	0.0	0.0	0.72488	0.50612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02749	0.21035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41235	0.0	0.36722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26557	0.43843	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprobacter_secundus	0	0.0	0.0	0.0	0.02041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Blautia_obeum	0	0.0	0.0	0.0	0.01965	0.0	0.0	0.62318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00354	0.0	0.0	0.0	0.0	0.0	0.03939	0.07936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15016	0.12641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049	0.0	0.0	1.17732	0.0	0.0	0.0	0.07254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0507	0.24985	0.0	0.0	0.0	0.0	0.0	1.23071	0.0	0.34527	0.0	0.0	0.0	0.0	0.33288	0.0	0.0	0.60628	0.23701	0.06689	0.0	0.0	0.0	0.0	0.0	0.0	0.04321	0.02402	0.05697	0.0	0.0	0.00623	0.0	0.0
s__Lactobacillus_rogosae	0	0.0	0.0	0.0	0.01691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11289	0.0	0.0	0.17616	0.05151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05635	0.0	0.0366	0.0	0.0	0.0
