clade_name	NCBI_tax_id	NCS-003-I-ORAL1_microbiome	NCS-003-Meconium_microbiome	NCS-004-I-ORAL3_microbiome	NCS-005-I-ORAL3_microbiome	NCS-005-Meconium_microbiome	NCS-005-Stool-maternal_microbiome	NCS-006-Stool-infant_microbiome	NCS-006-Stool-maternal3_microbiome	NCS-008-I-ORAL3_microbiome	NCS-008-Stool-infant_microbiome	NCS-008-Stool-infant2_microbiome	NCS-009-I-ORAL3_microbiome	NCS-009-Stool-infant_microbiome	NCS-011-I-ORAL3_microbiome	NCS-012-Stool-infant_microbiome	NCS-012-Stool-infant1_microbiome	NCS-012-Stool-maternal1_microbiome	NCS-012-Stool-maternal3_microbiome	NCS-013-Stool-infant_microbiome	NCS-014-I-ORAL1_microbiome	NCS-014-Stool-maternal_microbiome	NCS-016-Meconium_microbiome	NCS-018-I-ORAL3_microbiome	NCS-018-Stool-infant_microbiome	NCS-020-I-ORAL3_microbiome	NCS-020-Meconium_microbiome	NCS-020-Stool-infant_microbiome	NCS-020-Stool-maternal1_microbiome	NCS-020-Stool-maternal3_microbiome	NCS-022-I-ORAL3_microbiome	NCS-022-Stool-infant_microbiome	NCS-022-Stool-maternal1_microbiome	NCS-022-Stool-maternal3_microbiome	NCS-023-I-ORAL3_microbiome	NCS-023-Stool-maternal_microbiome	NCS-025-I-ORAL3_microbiome	NCS-026-I-ORAL3_microbiome	NCS-026-Stool-infant_microbiome	NCS-027-Stool-infant_microbiome	NCS-028-Meconium_microbiome	NCS-029-I-ORAL1_microbiome	NCS-029-Meconium1_microbiome	NCS-030-Stool-infant_microbiome	NCS-032-I-ORAL1_microbiome	NCS-032-Stool-infant_microbiome	NCS-034-Stool-infant_microbiome	NCS-036-Stool-infant_microbiome	NCS-037-I-ORAL3_microbiome	NCS-037-Stool-infant_microbiome	NCS-039-Stool-infant_microbiome	NCS-040-Stool-infant_microbiome	NCS-041-Meconium_microbiome	NCS-041-Stool-infant_microbiome	NCS-042-Stool-infant_microbiome	NCS-044-I-ORAL1_microbiome	NCS-044-Stool-infant_microbiome	NCS-045-I-ORAL1_microbiome	NCS-047-I-ORAL1_microbiome	NCS-047-Stool-infant_microbiome	NCS-049-I-ORAL3_microbiome	NCS-049-Meconium1_microbiome	NCS-049-Stool-maternal3_microbiome	NCS-050-Stool-infant_microbiome	NCS-051-Stool-infant_microbiome	NCS-051-Stool-maternal1_microbiome	NCS-053-Meconium_microbiome	NCS-054-Stool-infant_microbiome	NCS-054-Stool-infant3_microbiome	NCS-058-Stool-infant_microbiome	NCS-062-Stool-infant_microbiome	NCS-064-Stool-infant_microbiome	NCS-064-Stool-maternal1_microbiome	NCS-064-Stool-maternal3_microbiome	NCS-067-Stool-infant_microbiome	NCS-071-Meconium1_microbiome	NCS-072-Meconium1_microbiome	NCS-072-Stool-infant_microbiome	NCS-072-Stool-maternal1_microbiome	NCS-072-Stool-maternal3_microbiome	NCS-074-Stool-infant_microbiome	NCS-075-I-ORAL3_microbiome	NCS-075-Stool-infant_microbiome	NCS-076-Stool-infant_microbiome	NCS-077-Stool-infant_microbiome	NCS-077-Stool-maternal1_microbiome	NCS-078-Stool-infant_microbiome
s__Eggerthella_lenta	0	0.0	0.0	0.0	0.0	0.0	0.0	0.09174	0.00778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0527	0.0	0.0	0.0	0.0	0	0.0	0.06227	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.02486	0.0	0	0.0	0.0	0.0	0.27131	0.0	0.1085	0.0	0.02081	1.64031	0.74508	0.0	0.13055	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20646	0.36537	0.0	0.0	0.0	0.0	0.0	0.06652	0.10059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09134	0.10823	0.0	0.0	0.0	0.0	0.05457	0.0
s__Klebsiella_variicola	0	0.0	0.0	0.0	0.0	0.0	0.0	0.08241	0.0	0.0	0.17883	0.16656	0.0	0.34819	0.0	0.18202	0.20372	0.0	0.0	0.02776	0.0	0.0	0.0	0.0	0.63794	0.0	0	0.0	0.0	0.00541	0.0	1.11612	0.0	0.0	0.0	0.0	0.0	0.0	9.56445	0.05422	0.0	0	0.01633	0.03089	0.0	2.28124	0.0	0.0	0.0	0.06018	8.04994	0.0	0.0	0.0	0.17131	0	0.00953	0.0	0.0	4.72207	0.0	0.0	1.69079	0.0	0.31766	0.0	9.67028	0.0182	0.00529	0.0129	23.7144	2.35602	0.00829	0.63417	22.37704	0.06159	0.0	0.0	0.0	0.0	0.0	0.0	0.28683	9.18154	2.23556	0.0	1.32916
s__Enterococcus_faecalis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.07732	0.0	0.0	3.12079	2.84577	0.0	0.13141	0.0	0.19572	0.15806	0.0	0.0	0.09257	0.0	0.0	0.0	0.0	0.00695	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83532	0.01057	0.61841	0	0.26397	0.24995	0.0	0.0	0.05134	0.0	0.0	0.00468	14.94438	0.0	3.2069	0.77177	0.0	0	0.0061	0.0	19.33735	0.22825	0.0	0.0	0.0	0.0	0.21708	0.0	0.0	0.00329	0.00473	1.10846	8.44887	0.07587	0.04559	0.0	0.07737	4.93462	0.0	0.0	0.0	0.0	0.14077	0.0	0.96641	0.00125	1.74605	0.0	0.12659
s__Negativicoccus_succinicivorans	0	0.0	0.0	0.0	0.0	0.0	0.0	0.06862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3618	0.37051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.03425	0.0	0.0	0.0	0.00669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12475	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00308	0.0	0.0	0.0	0.0	0.0	0.26652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01206	0.0	0.0	0.0	0.00133	0.0	0.0
s__Klebsiella_quasipneumoniae	0	0.0	0.0	0.0	0.0	0.0	0.0	0.06233	0.0	0.0	0.11693	0.09177	0.0	0.23402	0.0	0.06764	0.07658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21288	0.0	0	0.0	0.0	0.0	0.0	0.58081	0.0	0.0	0.0	0.0	0.0	0.0	2.14795	0.01944	0.0	0	0.0107	0.0	0.0	1.21111	0.0	0.0	0.0	0.34254	3.07682	0.0	0.0	0.0	0.0803	0	0.0	0.0	0.0	1.02334	0.01365	0.0	0.15919	0.0	0.10308	0.0	47.2405	0.00359	0.0	0.00833	4.14553	0.71783	0.0043	0.08257	6.53971	0.0081	0.0	0.0	0.0	0.0	0.0	0.0	0.03536	4.28635	0.97966	0.0	1.46968
s__Citrobacter_freundii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.06022	0.0	0.0	0.0	0.00392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00985	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04867	2.1597	0.0	0.0	0.14507	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3479	0.0	0.0	0.1547	0.12113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01116	0.09581	0.0	0.0	0.2429
s__Cutibacterium_avidum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.03916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08911	0.10136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.11104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.37337	0.0	0.0	0.0
s__Corynebacterium_sp_HMSC058E07	0	0.0	0.0	0.0	0.0	0.0	0.0	0.02108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Raoultella_ornithinolytica	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31489	0.28102	0.0	0.0	0.0	0.0	0.0	0.02696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63061	0.0	0.0	0.0
s__Escherichia_coli	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01743	0.14799	0.0	6.50043	6.74648	0.0	84.06908	0.0	3.05042	2.99801	6.40224	3.60222	13.25764	0.0	0.29669	99.96257	0.0	0.59834	0.0	100	8.76694	0.34535	0.16631	0.0	0.0	1.00709	2.22338	0.0	0.40089	0.0	0.0	5.86485	1.5956	0.0	0	0.02746	80.73179	0.0	0.05077	3.45088	13.65111	0.0	4.32052	0.02887	5.89453	21.76058	4.75823	0.04618	0	17.35033	0.0	0.0	39.69389	0.0	2.84935	1.34318	33.05952	0.00449	0.02307	0.0	26.60722	26.8162	0.76482	42.9259	1.79922	0.35072	0.0	0.00368	79.07236	0.0	0.0	0.94141	0.88966	0.23896	0.0	1.36302	2.07214	55.31552	11.54116	0.01529
s__Citrobacter_youngae	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34562	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00887	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01898	0.81499	0.00559	0.0	0.05301	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20214	0.0	0.0	0.02306	0.02315	0.0	0.0	0.0	0.0	0.0	2.54335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03135	0.0	0.0	0.05474
s__Gordonibacter_pamelaeae	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03947	0.0	0.0	0.0	0.0	0	0.0	0.04709	0.0	0.0	0.0	0.02596	0.0147	0.0	0.07065	0.0	0.0	0.0	0.00296	0.0	0	0.0	0.0	0.0	0.05585	0.0	0.01124	0.0	0.00201	0.31183	0.13932	0.0	0.02457	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03505	0.06402	0.0308	0.0	0.01407	0.00801	0.0	0.01162	0.01651	0.00326	0.0	0.0	0.0	0.0	0.0	0.00617	0.07361	0.01357	0.0	0.0	0.0	0.0	0.00616	0.0
s__Anaerostipes_caccae	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0742	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.14422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07025
s__Bifidobacterium_dentium	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14373	0.15567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.89675	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3091	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86849	0.0	0.0	0.0	0.0
s__Bacteroides_intestinalis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.50374	0.0	0.13564	0.12138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	1.53001	2.03078	0.0	4.88922	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.08279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1039	1.28231	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_bromii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25192	0.25915	0.0	0.0	4.82561	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	5.18814	11.48924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.97005	0.0	0.0	10.08211	0.0	0.0	0.0	0.0	0.0	0.0	4.32346	5.41651	0.0	0.0	0.0	0.0	0.3859	0.01164	0.0	0.0	0.0	0.0	0.0	12.47924	0.0
s__Eubacterium_rectale	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36501	17.99715	0.0	0.0	1.4433	0.0	0.0	0.0	0.0	0	0.0	1.74352	0.48062	0.0	0.0	0.06363	2.158	0.0	1.20472	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.18285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.80992	0.0	0.0	0.46389	0.0	0.0	0.0	0.0	0.0	0.0	0.61661	1.32099	0.0	0.0	0.0	0.0	0.65464	0.32911	0.0	0.0	0.0	0.0	0.0	0.11593	0.0
s__Proteobacteria_bacterium_CAG_139	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.55845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62019	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.07105	0.01823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.00203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_fragilis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01005	0.0	1.32132	0.0	0.0	0.0	0.0	0	0.43558	1.59802	0.24182	0.0	0.0	1.14642	1.10438	0.0	0.0	0.0	0.0	0.0	0.01028	0.0	0	0.0	0.0	0.0	0.0	1.17608	0.00165	0.0	0.0	0.04018	0.0	4.8893	15.27014	0.00437	0	0.00874	0.0	0.0	0.0	0.0	0.0	26.29288	0.00634	0.0	0.10241	0.0	4.24115	4.30166	0.00268	0.0	0.1198	2.75858	0.00456	0.00014	0.0	0.0	0.0	2.09281	0.19039	88.44759	0.0	22.53166	0.0053	0.0	0.0	0.0079
s__Parabacteroides_distasonis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.98596	0.0	2.68907	2.58248	0.0	0.0	0.0	0.0	0.0	1.70078	0.41614	6.25009	0.0	2.87018	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.27952	0.24194	0.0	2.53721	0.0	0.0	0.0	0.51633	0.0	0	0.0	0.0	0.0	0.0	9.50788	1.96878	0.0	0.0	0.01006	0.0	0.0	0.0	3.24926	0	0.00054	0.0	0.0	0.0	0.0	0.0	1.27172	4.71249	0.0	2.8232	0.0	17.17335	17.43594	2.04336	0.0	4.87105	0.68991	0.87463	0.0	0.0	0.0	0.0	4.24702	1.93946	0.0	0.0	0.0	0.0	0.0	6.12614	0.0016
s__Alistipes_putredinis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.95446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.95318	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.02744	0.0	0.0	4.35498	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.58385	0.0	0.0	0.24049	0.0	0.09463	0.05337	0.0	0.0	0.0	3.56405	6.97759	0.0	0.0	0.0	0.0	0.19895	0.09267	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Eubacterium_sp_CAG_180	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.53449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03347	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	7.99352	4.33852	0.0	7.24735	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00839	0.0
s__Faecalibacterium_prausnitzii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.89162	5.29755	0.0	0.0	5.07887	0.0	0.0	0.0	0.0	0	0.0	2.77065	0.71602	0.0	0.0	5.90737	4.73204	0.0	5.83407	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.19778	0.0	0.0	0.40171	0	0.0	0.0	0.0	0.0	0.0	0.0	2.29408	0.0	0.0	0.26012	0.0	0.0	0.0	0.06655	0.0	0.0	1.62784	7.97798	0.0	0.0	0.0	0.0	0.89389	3.49799	0.0	0.0	0.0	0.0	0.0	2.86759	0.0
s__Anaerostipes_hadrus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10731	0.13076	0.0	0.0	0.37526	0.0	0.0	0.0	0.0	0	0.0	0.07745	0.11969	0.0	0.0	0.19689	0.39996	0.0	0.31113	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20217	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.44952	0.0	0.0	0.15052	0.0	0.0	0.0	0.0	0.0	0.0	0.1481	0.0804	0.0	0.0	0.0	0.0	0.0	0.10599	0.0	0.0	0.0	0.0	0.0	0.12529	0.0
s__Bifidobacterium_adolescentis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	3.02224	0.63462	0.0	0.0	1.56277	11.76	0.0	10.41014	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	2.94698	2.19419	0.0	0.0	0.0	0.0	0.0	0.0	0.12529	0.0	0.0	0	8.92589	0.0	0.0	0.0	0.0	0.0	0.45286	0.0	0.0	0.1379	0.0	0.0	0.0	0.0	0.0	6.45715	1.42958	0.44281	0.0	0.0	0.0	0.0	0.0	0.0	6.06629	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnospira_pectinoschiza	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08494	1.28263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47818	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseburia_inulinivorans	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61426	1.8191	0.0	0.0	0.02444	0.0	0.0	0.0	0.0	0	0.0	0.10686	0.1378	0.0	0.0	2.65403	0.68315	0.0	0.4335	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.19537	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00519	0.0	0.0	0.99112	0.0	0.0	0.0	0.0	0.0	0.0	0.02121	0.93876	0.0	0.0	0.0	0.0	0.03488	0.26855	0.0	0.0	0.0	0.0	0.0	0.05323	0.0
s__Bacteroides_xylanisolvens	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00672	0.0	0.25008	0.25135	0.0	0.0	0.0	0.0	0.0	0.0	0.01472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.08287	0.41668	0.0	0.0	0.0789	0.59444	0.0	0.0234	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.13627	0.0	0.0	0.0	0.0	0.0	0.0	2.79597	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01594	0.01211	0.0	0.46182	0.0	0.57007	0.52351	0.0	0.0	0.00137	0.0177	0.01908	0.0	0.0	0.0	0.0	0.22069	0.05133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_ruminis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.09665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_longum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72152	0.0	0.0	0.00228	0.0	0.0	0.0	19.96572	24.51771	0.27194	0.10805	10.07311	0.0	0.02237	0.0	0.0	0.0	0.0	0	3.54445	1.11196	0.06872	0.0	57.85819	0.78396	3.88587	0.0	2.05312	0.0	0.0	0.0	6.59671	0.0	0	0.0	0.00338	0.0	0.0	0.0	16.89056	0.0	5.60301	0.00055	0.0	0.0	17.82185	8.27054	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198	14.19328	0.0	0.20429	0.0	1.68449	1.24803	0.0	0.0	7.89152	0.08235	0.05665	0.0	0.0	0.0	0.0	0.03047	1.44223	2.83268	0.02277	8.18122	15.86461	9.36018	3.05278	0.0
s__Roseburia_faecis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29601	9.76848	0.0	0.0	0.29052	0.0	0.0	0.0	0.0	0	0.0	0.42332	0.0	0.0	0.0	9.15966	3.38229	0.0	3.96467	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38978	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26657	0.0	0.0	0.0	0.0	0.0	0.0	2.75479	3.57332	0.0	0.0	0.0	0.0	0.03926	0.0	0.0	0.0	0.0	0.0	0.0	0.01606	0.0
s__Gemmiger_formicilis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25976	0.32172	0.0	0.0	0.25974	0.0	0.0	0.0	0.0	0	0.0	0.3859	0.07653	0.0	0.0	0.11273	0.027	0.0	0.36212	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12779	0	0.0	0.0	0.0	0.0	0.0	0.0	0.06265	0.0	0.0	0.00546	0.0	0.0	0.0	0.0	0.0	0.0	0.00467	0.02708	0.0	0.0	0.0	0.0	0.00842	0.0	0.0	0.0	0.0	0.0	0.0	0.09363	0.0
s__Collinsella_aerofaciens	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28596	3.04796	4.30625	0.0	0.0	0.0	0.0	0.0	0.0	0	0.07708	1.80653	0.13156	0.0	0.0	2.32238	1.17176	0.0	2.7446	0.0	0.0	0.0	2.89725	0.0	0	0.0	0.0	0.0	0.0	0.83324	5.86853	0.0	4.15224	0.0	0.0	0.05054	2.66202	2.97745	0	0.0	0.0	0.0	0.0	0.0	0.0	7.53689	1.31068	0.0	2.42141	0.0	0.41592	0.33724	0.0	0.0	6.13361	0.87864	0.56622	0.0	0.0	0.0	0.31283	0.47775	1.22949	0.0	0.0	3.81812	0.0	0.0	0.0	0.0
