clade_name	NCBI_tax_id	ESS-0005	ESS-0010	ESS-0014	ESS-0020	ESS-0026	ESS-0035	ESS-0039	ESS-0044	ESS-0053	ESS-0058	ESS-0062	ESS-0068	ESS-0077	ESS-0080	ESS-0088	ESS-0093	ESS-0098	ESS-0104	ESS-0113	ESS-0119	ESS-0123	ESS-0129	ESS-0136	ESS-0141	ESS-0147	ESS-0155	ESS-0158	ESS-0165	ESS-0172	ESS-0177	ESS-0184	ESS-0188	ESS-0195	ESS-0202	ESS-0208	ESS-0215	ESS-0219	ESS-0224	ESS-0231	ESS-0237	ESS-0243	ESS-0251	ESS-0254	ESS-0262	ESS-0268	ESS-0272	ESS-0280	ESS-0286	ESS-0290	ESS-0296	ESS-0302	ESS-0308	ESS-0316	ESS-0321	ESS-0326	ESS-0335	ESS-0338	ESS-0347	ESS-0353	ESS-0359	ESS-0364	ESS-0371	ESS-0376	ESS-0383	ESS-0386	ESS-0394	ESS-0400	ESS-0405	ESS-0410	ESS-0419	ESS-0425	ESS-0430	ESS-0435	ESS-0441	ESS-0447	ESS-0452	ESS-0459	ESS-0467	ESS-0473	ESS-0476	ESS-0482	ESS-0489	ESS-0496	ESS-0501	ESS-0506	ESS-0513	ESS-0521	ESS-0526	ESS-0531	ESS-0536	ESS-0542	ESS-0550	ESS-0555	ESS-0561	ESS-0569	ESS-0578	ESS-0586	ESS-0590	ESS-0596	ESS-0603
s__Bacteroides_faecis_CAG_32	0	0.0	0.01764	0.0	0.0	0.0	0.00111	0.0	0.0	0.00078	0.0	0.0	0.02859	0.0	0.0	0.00067	0.3247	0.0	0.0	0.02178	0.0	0.01975	0.04169	0.0	0.0	2.43397	0.0	0.00272	0.0	0.12655	0.0	0.02453	0.48445	0.0	0.25602	2.34264	0.0	0.0	0.0	0.0	0.0088	0.0	0.0	0.0	0.0	0.00662	0.00192	0.02014	0.0	0.0	0.01494	0.0	0.0	0.01906	0.0	1.84577	0.86031	0.0	0.0	1.88836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.00294	0.00202	0.31094	0.0	0.0	0.71913	0.01426	0.0	0.00355	0.00683	9.62502	0.0	0.00078	0.0	0.0	0.0	0.0	0.0	0.00621	0.03591	0.0	0.02226	0.00637	0.0	0.0	1.65029	0.75608	0.01944	0.0	5.04647	0.00832
s__Coprococcus_eutactus	0	0.0	0.01324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01639	0.34673	0.00801	0.00064	0.0	0.0	0.0	0.0	0.0	0.9131	0.0	0.0	0.02095	0.0	0.0	0.0	0.00174	0.0	0.0	0.09732	0.0	0.17256	0.05459	0.0	0.0	0.0	0.0	0.0	0.0	3.7389	5.82166	1.65341	0.0	0.00043	0.01093	0.00136	0.0	0.0	0.0	0.0	0.0	1.66874	0.0	0.0	0.00433	1.01105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.00915	0.0	0.00772	0.0	0.0	0.0	5.0655	0.0	0.0	0.00988	0.0	0.00182	0.00069	0.0	0.0	0.0	0.0002	0.0	0.0	0.25273	0.00345	0.0	0.0	2.15925	0.0	0.0	0.00093	0.0	0.0
s__Collinsella_intestinalis	0	0.0	0.01191	0.01282	0.0	0.0	0.0	0.0	0.00361	0.0	0.0	0.66849	0.00242	0.02207	0.0	0.00094	0.0	0.0	0.0	0.2245	0.00123	0.00084	0.00056	0.01919	0.0	0.04269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00624	0.0	0.00233	0.0	0.00118	0.0	0.0	0.00059	0.00493	0.02182	0.0	0.00263	0.00059	0.0	0.00068	0.0	0.00177	0.00135	0.0	0.0	0.0	0.0	0.00389	0.0	0.00477	0.0	0.0	0.0	0.0	0.00086	0.0	0.0	0.00205	0.0	0.569	0.0	0.00268	0.0	0.0011	0.0	0.0	0.0	0.0	0.0002	0.24273	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.01494	0.0	0.0	0.0	0.02539	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.00084
s__Clostridium_sp_CAG_299	0	0.0	0.00897	0.55589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02289	0.00279	0.03429	0.0	0.0	0.0	0.0	0.0	0.15052	0.0	0.0	0.19097	0.1132	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.00656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00592	0.0	0.0	0.04222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78494	0.0	0.04589	0.0	0.0	0.0	0.0	0.07161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0615	0.00483
s__Parabacteroides_goldsteinii	0	0.0	0.00725	0.0	0.0	0.0	0.0	0.0	0.16507	0.0	0.0	0.00063	0.00244	0.00027	0.0	0.0	0.0	0.87289	0.0	0.0	0.02743	0.04992	0.0	1.44023	0.0	0.0	0.0	0.0	0.37938	0.0	0.0	0.0	0.0	0.0	0.04344	0.0	0.0	0.0	0.0	1.40715	0.0	0.00135	0.12976	0.00779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3861	0.0	0.0	0.0	0.0	0.0	1.41402	0.23438	0.0	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26405	0.0	1.05259	0.0	0.0	0.00647	0.16644	0.0	0.0	0.00239	0.0	0.0052	0.0	0.01577	0.0	0.0	0.09053	0.0	0.1091	0.0	0.0	0.04672	0.0	0.0	0.0	0.42746	0.00025	0.0	0.0
s__Alistipes_sp_An31A	0	0.0	0.00647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.00099	0.00249	0.0	0.0	0.0	0.0005	0.0	0.0	0.00426	0.0	0.0	2.0097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnospira_pectinoschiza	0	0.0	0.0063	0.0	0.0	1.06005	0.59594	0.0	0.00261	0.28958	0.00259	0.67075	0.93315	0.07396	0.64894	0.0	0.17341	0.35368	0.35453	0.0	0.00556	0.0	0.0	1.82735	0.0	0.32116	0.0	0.0	1.10326	0.82016	0.0	0.00744	0.0012	0.03956	4.19954	0.00825	2.37806	0.08209	0.00462	3.20041	0.00078	0.00561	0.62187	0.14343	0.00126	0.00287	0.00058	0.0059	0.69076	0.00076	0.97759	0.38949	1.11244	0.0	0.0	0.13273	2.14326	0.05628	0.13476	0.71928	0.0	0.53511	0.0	0.82183	0.0	0.00035	0.01237	0.0055	0.00455	0.0	1.19754	0.0	8.95856	0.0	2.84996	0.36827	0.52236	0.01763	1.94737	0.00037	0.00304	0.00487	0.00066	0.00514	0.00802	0.0	0.06107	0.0	0.10582	0.00784	0.0	0.34846	0.17784	0.0	0.20942	0.0	0.0	1.71774	0.00742	0.46355	0.11643
s__Oscillibacter_sp_CAG_241	0	0.0	0.00527	0.0	0.00533	0.0018	0.21562	0.0	0.41088	0.03538	0.0	0.007	0.02034	0.06122	0.0	0.0	0.27555	0.0	0.0	0.00325	0.00252	0.01035	0.06254	0.66092	0.0	0.00499	0.99047	0.0	0.53166	0.00028	0.00021	0.16456	0.00321	5.36845	0.0011	1.07398	0.0	0.002	0.0	0.19039	0.76891	0.00072	0.11185	0.00208	0.0219	0.00234	0.00028	0.17023	0.01331	0.0224	0.03628	0.0	0.29494	0.0	0.0	0.00507	0.20043	0.02367	0.00867	0.00198	0.0	1.63497	0.36099	0.00106	1.00591	0.00343	0.0	0.00256	0.00093	0.00498	0.00166	0.01194	0.05978	0.01312	0.00321	0.00083	0.00154	0.0061	4.0761	0.00184	0.0	0.09054	0.83296	0.00094	0.00544	0.0015	0.34621	0.00057	0.00427	0.0006	0.16565	0.29091	0.0034	4.44515	0.0	0.13703	0.0	0.0	0.00345	0.15624	0.0
s__Ruminococcaceae_bacterium_D16	0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.00533	0.0078	0.0	0.0	0.0	0.02373	0.0	0.0134	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.04504	0.0	0.0	0.02929	0.0	0.0	0.0	0.0	0.0	0.0	0.00357	0.00162	0.00047	0.0	0.0219	0.0	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62165	0.08109	0.01087	0.10238	0.0	0.0	0.00308	0.0	0.00307	0.03096	0.0	0.03393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0525	0.0	0.0	0.0	0.00522	0.01887	0.02239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12249	0.0	0.00101	0.0	0.0	0.0	0.02869	0.0	0.0	0.0	0.0	0.001	0.0
s__Blautia_producta	0	0.0	0.00288	0.0	0.03828	0.0	0.0	0.0	0.0	0.0	0.00636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00413	0.00082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01129	0.02208	0.27404	0.00469	0.0	0.0	0.0	0.0	0.0	0.0	0.00434	0.0	0.01046	0.0	0.00744	0.0	0.0	0.03015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0
s__Eisenbergiella_tayi	0	0.0	0.0028	0.08922	0.13026	0.0	0.0	0.00898	0.0	0.00193	0.02045	0.03773	0.00047	0.00314	0.0	0.00168	0.00281	0.0	0.03584	0.0	0.0	0.01279	0.0	0.02678	0.04688	0.00193	0.0	0.0	0.0	0.54801	0.04418	0.0	0.0	1.53658	0.0	0.50017	0.02067	0.0	0.0	0.07248	0.0	0.02769	0.0	0.0	0.0	0.00944	0.16729	0.00276	0.0	0.00633	0.0	0.26287	0.02734	0.01236	0.02725	0.0	0.0	0.0	0.01059	0.01003	0.0	0.0	0.00239	0.0	0.0	0.0848	0.0	0.0	0.00389	0.0	0.0139	0.00036	0.0	0.00989	0.0	0.05821	0.0	0.0375	0.00073	0.23438	0.0	0.0	0.0887	0.03203	0.01314	0.0	0.0	0.0	0.00322	0.0	0.0	0.0	0.00076	0.0019	0.0	0.0	0.0	0.01284	0.0	0.00738	0.01284
s__Bifidobacterium_adolescentis	0	0.0	0.00239	0.0	0.00609	0.19385	0.0	0.0	1.74737	0.0	0.0	0.0	0.0	1.11692	0.0	0.0	0.0	0.0	0.0	0.0	0.00262	0.0997	0.0	0.00247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01552	0.0	7.71668	0.0	0.02277	0.0	0.0	0.0	0.0	0.68099	0.00064	0.0	1.04433	0.00926	0.0	0.0	0.01728	1.50331	0.01962	0.0	0.0	0.0	0.0	0.0	0.36964	0.0	0.08516	0.0	0.0	0.0	0.0	0.0	0.03638	0.0	0.33483	0.0	0.0	0.0	0.0	0.0	0.0	0.06007	0.0	0.0	0.0	0.0	0.0	0.79342	0.0	0.18111	0.2719	0.0	0.0	0.0	0.0	0.15881	0.02134	0.0	0.0	0.0	0.0	0.0	0.01051	0.02987	0.0226	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_145	0	0.0	0.00213	0.0	0.0	0.0	0.0	0.04707	0.0	0.00775	0.02219	0.13923	0.0	0.0	0.0	0.0	0.0	0.0	0.9464	0.0	0.0	0.0	0.0	0.0	0.0	0.01012	0.0	0.0	0.0047	0.0198	0.07968	0.0	0.0	0.0	0.0	0.0	0.0	0.14905	0.01634	0.05431	0.0	0.0	0.0	0.0	0.00828	0.03145	0.0	0.00687	0.0	0.00137	0.00833	0.0	0.0	0.22862	0.00446	0.09434	0.01986	0.0	0.0356	0.0	0.0	0.03109	0.02848	0.0	0.00433	0.12652	0.1368	0.0	0.02059	1.34981	0.2222	0.04835	0.0	0.0	0.0	0.00104	0.0	0.02795	0.00275	0.0	0.0	0.0	0.0172	0.0	0.0	0.0	0.0	0.0	0.0	0.19467	0.0	0.0	0.00616	0.00088	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_167	0	0.0	0.00194	0.0	0.0	2.97978	1.24393	0.05312	0.01434	0.0	0.0	0.00046	0.4132	0.00244	1.15676	0.0	0.0	0.24394	0.04663	0.0	0.0039	0.0	0.0	1.13871	0.0	0.0	0.0	0.00374	0.00559	0.0	0.0	1.47931	0.61555	0.03876	0.0	0.0	0.0	0.0	0.0	0.0	2.11318	0.24184	0.97675	0.0	0.0	1.03781	0.00354	0.22958	0.0	0.21298	0.0	0.17906	0.0	0.0	0.0	0.00393	0.0	0.40539	0.0	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00271	0.0	0.0	0.0	0.0	0.00211	0.10707	0.0	0.0	0.02382	0.05375	0.0	0.0	0.0	1.49724	0.41374	0.00423	0.0	0.0	0.24362	0.0	0.06172	0.00194	0.0	0.0
s__Coprococcus_comes	0	0.0	0.0019	0.0	0.0	0.16098	0.36105	0.84179	0.197	0.08091	0.00283	0.18035	0.65447	0.39244	0.0	0.26316	0.19233	0.25444	0.0043	0.0	0.20799	0.17381	0.33386	0.61318	0.0	0.25721	0.26408	0.0	1.04425	0.03664	0.27103	0.73566	0.14143	0.05632	0.26704	0.00182	0.0	0.0	0.00415	0.00891	0.36288	0.00103	0.28667	0.30414	0.00866	0.23929	0.0	0.78834	1.23782	0.02285	0.14556	0.00578	0.0	0.0	0.0	0.0	0.09597	0.01593	0.0	0.54866	0.0	0.0	0.26692	0.00124	0.29363	0.00571	0.00161	2.63911	0.00386	0.01024	0.28026	0.01678	0.09027	0.29343	0.12726	0.02675	0.15347	0.00455	0.11531	0.00313	0.09487	0.0	0.08728	0.00362	4.3371	0.02053	0.81398	0.13973	0.39572	0.12504	0.02909	0.64045	0.0547	0.12331	0.04896	0.3309	0.08784	0.22134	2.43405	0.13014	0.15247
s__Bacteroides_sp_D2	0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprobacillus_cateniformis	0	0.0	0.0	0.35504	0.08825	0.0	0.0	0.00456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29593	0.0	0.03924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00493	0.0095	0.00775	0.0	0.0	0.06951	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0102	0.01083	0.0	0.0	0.0	0.01665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00743	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_646	0	0.0	0.0	0.11948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00608	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Sellimonas_intestinalis	0	0.0	0.0	0.07818	0.0	0.0	0.0	0.0	0.02485	0.0	0.03845	0.10519	0.0	0.01589	0.00542	0.0	0.0	0.0	0.07822	0.0	0.0	0.0	0.01723	0.00286	0.00703	0.0	0.03812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03484	0.04209	0.0	0.0	0.07611	0.0	0.00025	0.0	0.0	0.0	0.00258	0.00186	0.0	0.0	0.0	0.0	0.02451	0.00317	0.00337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.10943	0.0078	0.0	0.10888	0.90913	0.01955	0.0	0.0	0.0	0.1273	0.0	0.00515	0.0	0.0	0.01511	0.0	0.0115	0.0	0.03524	0.0	0.0	0.0	0.0	0.01384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13283	0.0	0.0	0.00027
s__Clostridium_innocuum	0	0.0	0.0	0.04467	0.71369	0.0	0.0	0.08612	0.00781	0.0	0.04445	0.0585	0.0	0.0	0.0	0.0	0.0	0.0	0.00674	0.0	0.0	0.0	0.01417	0.00492	0.0	0.00204	0.0	0.0	0.0	0.0	0.01647	0.00836	0.0	0.0	0.0	0.01255	0.11266	0.00086	0.0	0.08234	0.0	0.01169	0.0	0.0	0.02641	0.0	0.03638	0.00679	0.00826	0.0	0.0	0.00879	0.0	0.0	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.04563	0.04474	0.01067	0.03449	0.05076	0.01373	0.0	0.04528	0.00358	0.0	0.0	0.00252	0.0	0.0	0.01788	0.0	0.03412	0.0	0.03089	0.0	0.02174	0.03648	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411	0.0	0.0	0.12066
s__Turicimonas_muris	0	0.0	0.0	0.03646	0.20394	0.02646	0.0	0.0	0.03945	0.11561	0.0	0.00145	0.0	0.0	0.01542	0.0	0.0	1.20271	0.01688	0.04103	0.0108	0.00326	0.0	0.0029	0.17028	0.0	0.11281	0.0	0.01623	0.01992	0.04764	0.00563	0.0	0.0	0.00197	0.01143	0.0	0.00798	0.0	0.0007	0.0	0.01284	0.0	0.00379	0.00262	0.18252	0.0	0.06638	0.0	0.01733	0.06918	0.0	0.04029	0.02992	0.04581	0.0	0.12409	0.01154	0.02837	0.0	0.0	0.0	0.00548	0.01197	0.0	0.12338	0.0	0.01832	0.00781	0.0	0.0	0.04893	0.0	0.02736	0.0	0.05398	0.02653	0.00054	0.0851	0.0	0.0	0.0	0.0	0.04233	0.0	0.03677	0.00187	0.0	0.0	0.0	0.0	0.0	0.0	0.00114	0.09281	0.12597	0.02383	0.01891	0.0	0.10171	0.02369
s__Hungatella_hathewayi	0	0.0	0.0	0.03233	0.02024	0.0	0.0	0.0	0.0	0.0	0.00343	0.07813	0.0	0.0	0.0	0.0	0.0	0.0	0.00852	0.0	0.0	0.0	0.00245	0.00245	0.0	0.0	0.0	0.0	0.0	0.0	0.03684	0.0	0.0	0.00618	0.0	0.0	0.01725	0.0	0.00417	0.0	0.0	0.02256	0.0	0.0	0.01528	0.00084	0.08237	0.0	0.0	0.00083	0.0	0.01939	0.0	0.00498	0.0	0.01624	0.0	0.0	0.0	0.0	0.0	0.00023	0.00107	0.0	0.0	0.00157	0.04916	0.20725	0.16408	0.32891	0.0111	0.00147	0.0	0.00667	0.00498	0.00397	0.0	0.0	0.01972	0.15935	0.00738	0.00453	0.01562	0.01655	0.05327	0.0	0.0	0.0	0.01285	0.0	0.0	0.0	0.00415	0.0	0.0	0.0	0.0	0.02754	0.0	0.00799	0.07122
s__Streptococcus_salivarius	0	0.0	0.0	0.02895	0.02493	0.00053	0.34602	0.63206	0.0	0.0	0.0	0.00731	0.06871	0.00604	0.01025	0.0	0.00541	0.00382	0.01248	0.0	0.02546	0.01602	0.00292	0.00691	0.0	0.02069	0.00137	0.0	0.0	0.00092	0.00443	0.21752	0.32353	0.0	0.00447	0.81523	0.00042	0.0	0.0	0.0043	0.01735	0.13072	0.02929	0.0	0.00605	0.00689	0.00124	0.05084	0.0	0.0	0.00872	0.00037	0.0	0.00413	0.01509	0.0071	0.0	0.0	0.63829	0.0	0.0	0.05416	0.01919	0.02229	0.02323	0.02782	0.01157	5.18218	0.25815	0.06284	0.01943	0.00947	0.00055	0.0167	0.01434	0.01056	0.00913	0.01646	0.01004	0.03256	0.02948	0.00665	0.01998	0.0	0.00226	0.0	0.0	0.00518	0.00568	0.00312	0.00755	0.09634	0.00302	0.00212	0.00216	0.03167	0.01312	0.05115	0.00034	0.02326	0.0
s__Porphyromonas_asaccharolytica	0	0.0	0.0	0.02742	0.0	0.0	0.0	0.0	0.00789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01948	0.0	0.0	0.0	0.0	0.0	0.00278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00103	0.0	0.0	0.00389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Saccharomyces_cerevisiae	0	0.0	0.0	0.01614	0.02269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_fermentum	0	0.0	0.0	0.01556	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2353	0.00535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00581	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_parasanguinis	0	0.0	0.0	0.01506	0.0	0.0	0.43957	0.09614	0.0	0.00112	0.0	0.0	0.0151	0.00469	0.0	0.0	0.00269	0.00636	0.0	0.0	0.0197	0.00844	0.0006	0.00671	0.0	0.00972	0.00958	0.19994	0.0	0.0	0.0	0.06369	0.12384	0.0	0.0	0.61282	0.00134	0.01021	0.0	0.0	0.00523	0.0561	0.00293	0.0	0.00444	0.00209	0.00656	0.00761	0.0	0.0	0.00636	0.00027	0.0	0.0	0.0	0.0097	0.0	0.0	0.83665	0.0	0.0	0.00393	0.01812	0.01019	0.03731	0.01498	0.02228	3.66901	0.06838	0.01269	0.01185	0.31875	0.00646	0.07512	0.16838	0.00162	0.0129	0.03503	0.00604	0.03012	0.01931	0.00712	0.05707	0.01508	0.04928	0.0	0.0	0.00342	0.03795	0.0	0.0	0.08501	0.01412	0.00682	0.0	0.02701	0.00653	0.0	0.00841	0.00405	0.00025
s__Clostridium_spiroforme	0	0.0	0.0	0.014	0.05128	0.0	0.0	0.0	0.0	0.00714	0.0	0.0011	0.0	0.00645	0.0	0.0	0.00201	0.0	0.02316	0.0	0.0	0.00509	0.02582	0.0	0.0	0.01064	0.0	0.0	0.0555	0.01255	0.0	0.03183	0.0	0.0	0.0	0.0	0.10251	0.03697	0.0	0.0	0.00633	0.0	0.0	0.0	0.0	0.00316	0.05212	0.04896	0.0	0.0	0.0181	0.01077	0.0	0.01103	0.0	0.0101	0.0	0.0	0.0	0.0	0.01438	0.0	0.0	0.0	0.0	0.02371	0.0	0.01302	0.03203	0.17723	0.02421	0.0	0.00269	0.0	0.045	0.0	0.00802	0.0	0.01583	0.04915	0.0	0.0	0.0	0.0	3.20085	0.0	0.0	0.0	0.00584	0.0	0.0	0.0	0.00653	0.0	0.0	0.0	0.0	0.02528	0.0	0.00905	0.01264
s__Streptococcus_mutans	0	0.0	0.0	0.00971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
