clade_name	NCBI_tax_id	SID0002_gti	SID0004_cle	SID0005_aaf	SID0006_evh	SID0008_kcu	SID0009_rhg	SID0011_vkb	SID0012_qdz	SID0013_eop	SID0014_cps	SID0017_mqf	SID0018_fze	SID0020_jhi	SID1003_aac	SID1005_aae	SID1006_aaf	SID1009_aai	SID1011_aak	SID1012_aal	SID1014_aan	SID1015_aao	SID1019_aas	SID1022_aav	SID1030_bad	SID1035_bai	SID1037_bak	SID1040_ban	SID1041_bao	SID1048_bav	SID1049_baw	SID1050_bax	SID1052_baz	SID1053_bba	SID1054_bbb	SID5012_fio	SID5016_ish	SID5039_iqx	SID5049_uhx	SID5161_prh	SID5208_byt	SID5338_ihq	SID5355_yse	SID5362_xgk	SID5376_qdo	SID5390_yff	SID5391_rvn	SID5395_kej	SID5397_okf	SID5401_alw	SID5442_twn	SID5443_cul	SID5445_vub	SID5447_cka	SID5450_zsn	SID5458_vgp	SID5460_gix	SID5464_cib	SID5468_vbl	SID5473_irg	SID5486_yds	SID5488_wmq	SID5489_bgj	SID5490_ggo	SID5495_pls	SID5501_aaq	SID5561_vwa	SID5564_meq	SID5566_wwo	SID5570_qby	SID5571_lgi	SID5572_xty	SID5574_yeb	SID5577_ytn	SID5578_fjg	SID5579_bce	SID5581_yad	SID5584_vix	SID5625_bnh	SID5627_irb	SID5629_hiu	SID5630_kod	SID5631_soh	SID5634_lel	SID5636_prt	SID5639_uuc	SID5640_ijm
s__Megasphaera_sp_DISK_18	0	0.0	0.0	0.01106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01662	0.0	0.0	0.0	0.0	0.0	0.0	0.19149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Christensenella_minuta	0	0.0	0.0	0.01103	0.00427	0.01636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Gemella_sanguinis	0	0.0	0.0	0.0103	0.04449	0.07632	0.0	0.00501	0.0	0.05159	0.0	0.0	0.0	0.00875	0.0	0.00443	0.0	0.02753	0.0	0.0	0.0	0.0	0.04459	0.0	0.0127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00798	0.02987	0.07571	0.0	0.03466	0.0	0.0	0.0	0.0	0.0034	0.09554	0.32459	0.0	0.11313	0.00993	0.0	0.0	0.0	0.0	0.0	0.0113	0.03715	0.0	0.0695	0.0	0.0	0.0	0.00166	0.0	0.01163	1.1716	0.00356	0.0	0.0	0.0	0.00195	0.0	0.0	0.0	0.01413	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Intestinimonas_butyriciproducens	0	0.0	0.0	0.01022	0.03187	0.0	0.03704	0.0	0.00455	0.0	0.0	0.0	0.0	0.18285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11245	0.0	0.00763	0.0	0.25459	0.0	0.01438	0.00563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19213	0.0	0.0	0.0	0.21258	0.03256	0.0	0.00912	0.12987	0.0	0.0	0.03365	0.0	0.0	0.22799	0.0	0.0	0.00309	0.0	0.02569	0.0	0.0	0.0	0.0	0.48527	0.0	0.0	0.02159	0.0	0.0	0.0	0.04741	0.0087	0.0	0.09823	0.16131	0.01758	0.02577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00998	0.45467	0.0	0.0
s__Actinomyces_sp_ICM47	0	0.0	0.0	0.00877	0.0	0.03476	0.0	0.05595	0.0	0.20566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00229	0.01312	0.48136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.03473	0.0	0.0	0.0	0.0	0.0	0.0	0.13593	0.0	0.0	0.00749	0.0	0.00936	0.0	0.0	0.0	0.00321	0.06068	0.02447	0.0	0.00251	0.0	0.0	0.0092	0.00262	0.00823	0.0	0.00335	0.0	0.00741	0.0	0.0	0.0	0.00054	0.0	0.00761	0.2928	0.0	0.0	0.0	0.00331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0336	0.0	0.0	0.0	0.0
s__Gemella_haemolysans	0	0.0	0.0	0.00839	0.11149	0.0	0.0	0.0	0.0	0.03282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26784	0.00725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00165	0.0	0.0	0.05852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00252	0.0	0.0	0.0	0.0	0.0	0.0	0.12752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_HMSC035G02	0	0.0	0.0	0.00817	0.0	0.03953	0.0	0.00175	0.01451	0.1028	0.0	0.0	0.0	0.00649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341	0.0	0.00083	0.0	0.0	0.00328	0.0	0.0	0.0	0.0	0.0	0.03414	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02365	0.0	0.0	0.00417	0.0	0.0	0.0	0.00483	0.00243	0.01273	0.0053	0.0	0.00236	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03696	0.00616	0.0	0.0	0.02992	0.0
s__Eubacteriaceae_bacterium_CHKCI005	0	0.0	0.0	0.00773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0173	0.0
s__Streptococcus_australis	0	0.0	0.0	0.00566	0.0	0.02717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02276	0.0	0.00553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00366	0.0	0.01344	0.06671	0.0	0.0	0.0	0.0	0.00073	0.17067	0.0	0.0	0.00156	0.0	0.0	0.0	0.0	0.0	0.0	0.00125	0.0	0.08123	0.0	0.0	0.0	0.0	0.0	0.0	0.01899	0.08506	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_bolteae_CAG_59	0	0.0	0.0	0.00393	0.0	0.0	0.01426	0.0	0.0	0.0	0.0	0.04627	0.03907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03365	0.0	0.0	0.0	0.06172	0.0	0.0	0.0	0.0	0.0	0.27072	0.0	0.01881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01809	0.0	0.0	0.00872	0.0	0.0108	0.00476
s__Veillonella_dispar	0	0.0	0.0	0.00343	0.0769	0.0	0.0	0.0	0.04628	0.0	0.0	0.0	0.0	0.00639	0.0	0.01999	0.10672	0.01811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01038	0.0	0.0	0.19586	0.0	0.0	0.13085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24003	1.12329	0.0	0.0	0.0	0.00673	0.0	0.0	0.0	0.07442	0.05209	0.0	0.0	0.0	0.03653	0.07134	0.89035	0.0	0.00546	0.20706	0.18694	0.0163	0.0	0.17481	0.0	0.21857	0.0	0.02408	0.0	0.0	0.0	0.83145	0.02259	0.0	0.0	0.0	0.0
s__Prevotella_buccalis	0	0.0	0.0	0.00329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00381	0.0	0.00591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Enterorhabdus_caecimuris	0	0.0	0.0	0.00325	0.0	0.0	0.0	0.0	0.0	0.01657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00374	0.0
s__Clostridium_hylemonae	0	0.0	0.0	0.00315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_S6_Spd3	0	0.0	0.0	0.00263	0.0	0.01311	0.0	0.00484	0.00309	0.35408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01154	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07242	0.0621	0.0	0.0044	0.0	0.0	0.0	0.0	0.0	0.0	0.00571	0.00232	0.0	0.0	0.00043	0.0	0.0	0.00342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00404	0.07564	0.0	0.0	0.01098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00855	0.01507	0.0	0.0	0.00674	0.0
s__Actinomyces_sp_oral_taxon_181	0	0.0	0.0	0.00147	0.00494	0.03133	0.0	0.00699	0.00635	0.22509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00636	0.0	0.0	0.0	0.0	0.04187	0.0	0.0	0.0505	0.0	0.0	0.0	0.0	0.0	0.0	0.00197	0.01448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58849	0.0425	0.0	0.0	0.0	0.00205	0.0	0.0	0.0	0.0	0.01355	0.0	0.0	0.0	0.01296	0.0	0.00349	0.0478	0.0	0.0	0.0	0.0	0.0	0.00134	0.0	0.00245	0.0	0.0	0.02355	0.02465	0.0	0.0	0.01954	0.05417	0.00273	0.0	0.0	0.0	0.0	0.0	0.02259	0.03482	0.0	0.0	0.00906	0.0
s__Anaerofustis_stercorihominis	0	0.0	0.0	0.00117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01081	0.0
s__Bifidobacterium_bifidum	0	0.0	0.0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74525	0.0	0.0	0.0	0.0	0.0	0.70237	0.0	0.0	0.13915	0.0	0.0	5.57627	0.13475	0.09664	0.0	0.0	0.63207	0.0	0.0	0.0	0.0	0.0	0.86624	0.39636	0.0	0.0	0.14132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05759	0.0	0.31289	0.0	0.1629	0.0	0.0	0.0	0.0	0.0	0.02682	0.0	0.0	0.0	0.0	0.0	0.40797	0.0	0.4168	0.0	0.0138	0.0	0.0	0.0	0.01708	0.5424	0.0	0.0	0.2473	0.0	0.0	0.07318	0.55463	0.0	0.0	0.0	0.0	0.0	0.30237
s__Sharpea_azabuensis	0	0.0	0.0	0.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactococcus_lactis	0	0.0	0.0	0.00092	0.01296	0.0	0.0	0.0	0.00318	0.12827	0.0	0.0	0.07524	0.0	0.0	0.0	0.07387	0.00808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25284	0.0	0.0	0.0	0.02187	0.0	0.0	0.0	0.0	0.0	0.00471	0.0	0.0	0.0	0.0	0.0	0.0	0.01922	0.0	0.0	0.0	0.0	0.01424	0.00718	0.0	0.0	0.0	0.0	0.01765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463	0.0	0.0	0.73896	0.0	0.0	0.08989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01198	0.0
s__Solobacterium_moorei	0	0.0	0.0	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
s__Veillonella_tobetsuensis	0	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03496	0.05978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Atopobium_parvulum	0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.01005	0.01968	0.0	0.0	0.0	0.0	0.0	0.01371	0.0	0.0	0.0	0.0	0.0	0.0	0.02578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01619	0.0	0.0	0.0	0.0	0.0	0.0	0.01186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01517	0.0	0.0	0.03192	0.04202	0.0	0.0	0.02854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01358	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_milleri	0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02279	0.0	0.0	0.0	0.0	0.0	0.0	0.00447	0.0	0.0	0.00883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Porphyromonas_asaccharolytica	0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00482	0.00752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Abiotrophia_sp_HMSC24B09	0	0.0	0.0	0.00064	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01435	0.0	0.0	0.0	0.0	0.0	0.0	0.00805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_naeslundii	0	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Peptoniphilus_lacrimalis	0	0.0	0.0	0.00045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_oris	0	0.0	0.0	9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Varibaculum_cambriense	0	0.0	0.0	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054	0.0
s__Bacteroides_faecis	0	0.0	0.0	0.0	4.20125	0.0	0.0	0.0	0.06375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10062	0.0	0.0	0.17565	4.11031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.47386	0.0	0.0	0.0	0.0	0.0	0.0	11.12899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78702	0.0	0.0	0.0	0.0	0.0	0.20267	0.0	0.0	0.0	0.0	0.00373	0.0	0.1847	0.0	0.61063	0.56525	0.0	0.0	0.0	0.18021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59022	0.0	0.0	0.0	2.11447	0.0	0.0	0.0
s__Bacteroides_faecis_CAG_32	0	0.0	0.0	0.0	3.47962	0.0	0.0	0.0	0.02071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12503	0.0	0.0	0.0	0.0	0.02826	0.0	0.17834	0.0	0.0	0.68857	0.0	0.0	0.0	0.18929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83904	0.0	0.0	0.0
s__Barnesiella_intestinihominis	0	0.0	0.0	0.0	2.9819	0.0	0.0	0.0	0.07534	0.0	0.0	0.0	0.0	0.0	0.0	0.53309	0.0	0.0753	0.0	0.73485	0.0	0.0	0.0	0.00821	0.0	0.0	0.0	5.48011	0.0	0.0	0.0	0.0	0.0344	0.0	0.0	0.0	0.0	0.0	0.5599	0.0	1.6681	0.0799	0.0	0.0	0.0	0.0	0.33576	0.0	1.51524	0.0	0.0	0.0	0.37717	0.50152	0.33098	0.26506	0.0	0.0	0.00248	0.61315	0.95052	0.44708	0.0	0.0	3.01395	1.22887	0.2651	0.49583	1.18901	0.0	0.0	0.32877	1.56345	1.80862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245	0.18639	0.0	0.0	0.0
s__Acidaminococcus_intestini	0	0.0	0.0	0.0	2.40882	0.0	0.0	0.0	0.24146	0.0	0.06193	0.0	1.38507	2.0525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.00261	0.0	0.52162	0.0	0.0	0.0	0.0	0.0	0.02511	0.05127	0.0	0.10229	0.0	0.0	0.0	0.0	0.0	0.0	1.1769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41203	0.0	1.32581	0.0	4.2663	0.97069	0.0	0.0	0.0	0.0	0.0	0.01992	1.36691	0.0	0.13059	4.38508	0.0	0.0	6.18034	0.0	0.0	0.0	0.0	0.72377	0.0	0.0	0.0	1.43127	0.59915
s__Bacteroides_intestinalis	0	0.0	0.0	0.0	2.07303	0.0	7.13106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31929	0.0	0.0	0.0	8.50476	0.00998	0.0	0.0	0.0	1.15729	0.0	0.0	0.0	0.0	0.0	0.52693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39966	0.0	0.0	0.0	0.0	0.0	1.41137	0.0	0.0	8.0673	0.48975	0.0	10.37837	0.0	1.03851	0.04165	0.0	0.0	0.0	0.02918	0.0	0.63515	0.0	0.0	0.0	5.83408	0.0	0.00396	0.0	0.0	0.0	0.00367	0.07297	0.0	9.79358	0.00678	0.0	0.0	0.07488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
