clade_name	NCBI_tax_id	SP_101SPI_T016	SP_104SPI_T016	SP_105SPI_T016	SP_122SPI_T016	SP_122SPT_T016	SP_123SPI_T016	SP_123SPT_T016	SP_124SPI_T016	SP_125SPI_T016	SP_129SPI_T016	SP_129SPT_T016	SP_132SPI_T016	SP_132SPT_T016	SP_133SPT_T016	SP_143SPI_T016	SP_143SPT_T016	SP_144SPI_T016	SP_148SPI_T016	SP_161SPI_T016	SP_162SPI_T016	SP_162SPT_T016	SP_163SPI_T016	SP_163SPT_T016	SP_164SPI_T016	SP_164SPT_T016	SP_184SPI_T016	SP_184SPT_T016	SP_186SPI_T016_R	SP_187SPI_T016	SP_187SPT_T016_R	SP_189SPI_T016	SP_191SPI_T016	SP_201SPI_T016	SP_201SPT_T016	SP_221SPT_T016_R	SP_222SPI_T016	SP_224SPI_T016	SP_224SPT_T016	SP_230SPI_T016	SP_241SPT_T016	SP_242SPI_T016	SP_242SPT_T016_R	SP_243SPI_T016	SP_261SPI_T016	SP_261SPT_T016	SP_262SPI_T016	SP_262SPT_T016	SP_264SPI_T016	SP_281SPI_T016	SP_282SPI_T016	SP_282SPT_T016_R	SP_283SPI_T016	SP_283SPT_T016	SP_284SPI_T016	SP_284SPT_T016	SP_285SPI_T016	SP_285SPT_T016	SP_286SPI_T016	SP_286SPT_T016	SP_287SPI_T016	SP_287SPT_T016	SP_288SPT_T016	SP_302SPI_T016	SP_302SPT_T016	SP_303SPI_T016	SP_303SPT_T016	SP_304SPI_T016	SP_305SPI_T016	SP_305SPT_T016	SP_321SPI_T016	SP_321SPT_T016	SP_322SPI_T016	SP_322SPT_T016	SP_323SPI_T016	SP_323SPT_T016	SP_324SPI_T016	SP_324SPT_T016	SP_325SPI_T016	SP_326SPI_T016	SP_343SPI_T016	SP_343SPT_T016_R	SP_344SPI_T016_R	SP_344SPT_T016	SP_345SPI_T016	SP_345SPT_T016	SP_361SPI_T016	SP_361SPT_T016	SP_363SPI_T016_R	SP_381SPI_T016	SP_381SPT_T016	SP_382SPI_T016	SP_382SPT_T016	SP_383SPI_T016	SP_383SPT_T016	SP_384SPI_T016	SP_384SPT_T016	SP_385SPI_T016	SP_385SPT_T016	SP_386SPI_T016	SP_386SPT_T016	SP_387SPI_T016	SP_387SPT_T016	SP_388SPT_T016	SP_389SPI_T016	SP_401SPI_T016	SP_401SPT_T016	SP_402SPT_T016	SP_403SPT_T016	SP_502SPI_T016	SP_502SPT_T016	SP_503SPT_T016	SP_601SPI_T016	SP_602SPI_T016
s__Actinomyces_johnsonii	0	0.0	0.0	1.97397	3.72197	0.0	0.06444	0.3005	4.78465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81222	0.0	0.0	0.41856	1.2621	0.12404	0.0	0.0	0.50178	0.0	0.0	0.0	0.13555	0.35149	3.96715	0.02743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05874	0.0	0.06898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19073	0.02347	0.0	0.0	0.0	0.0	0.0	0.0	0.1725	0.0	0.0	0.0	0.24558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.07713	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36727	0.0	0.0	0.0
s__Capnocytophaga_ochracea	0	0.0	0.0	0.72631	0.05172	0.0	0.0	0.0	2.9337	0.0	0.0	0.0	0.36754	0.0	0.0	0.00953	8.15346	0.0	0.0	0.19339	0.00047	0.0	0.3489	0.35832	0.23268	0.0	0.0	0.0	0.0	0.0	1.17955	0.00782	0.25967	0.56756	0.0	0.0	0.0	0.0	0.0	0.0	0.01242	0.0	0.89999	0.0	0.0	0.01585	0.0	0.0	0.0	2.85187	0.0	0.20949	1.68097	0.0477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62441	0.1119	0.0	0.0	0.0	0.0	0.0	0.00039	0.05808	0.0	0.3974	0.0	0.18496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62398	0.0	0.0	0.0	0.0	0.0	0.0	0.1193	0.0	0.30161	0.0	0.01884	0.0	3.67378	0.01421	0.15132	0.0	0.08567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00424	0.0	0.19557	0.0	0.0	0.0
s__Leptotrichia_wadei	0	0.0	0.0	0.55454	0.21398	0.0	0.0	0.0	2.13354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26439	0.0	0.0	1.39292	0.02958	0.0	0.21471	0.08711	0.00494	0.0	0.0	0.0	0.0	0.0	0.06084	0.00643	0.01069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05106	0.0	0.0	0.12711	0.0	0.0	0.0	0.14073	0.0	3.12243	1.03609	0.43681	0.0	0.0	0.01379	0.0	0.0	0.0	0.0	1.06581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06107	0.0	0.2814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18134	0.0	0.0	0.0	0.0	0.0	0.0	0.02888	0.0	0.0	0.0	0.20175	0.0	1.48762	0.0	0.0	0.0	0.04174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00348	0.0	0.0	2.68083	0.0	0.0
s__Streptococcus_cristatus	0	0.0	0.0	0.40008	0.0	0.0	0.0	0.0	0.66985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20257	0.0	1.004	0.11316	0.00668	0.0	0.01009	0.07186	0.30043	0.0	0.0	0.0	0.0	0.0	0.33002	0.0	0.01153	0.0	0.0	0.04803	0.0	0.0	0.0	0.0	0.01231	0.79197	0.48591	0.0	0.0	0.01304	0.0	0.0	0.0	0.0	0.0	1.93743	0.01398	0.18069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89203	0.33612	0.0	0.0	0.0	0.0	0.0	0.0	0.17253	0.0	0.0	0.0	0.01364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00654	0.0	0.0	0.0	0.0	0.0	0.0	2.44599	0.0	6.93811	0.0	0.0	0.0	0.07498	0.0	0.0	0.0	0.03543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26883	0.09288	0.0	0.0
s__Aggregatibacter_sp_oral_taxon_458	0	0.0	0.0	0.38303	0.0	0.0	0.0	0.0	0.61372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30065	0.0	0.0	0.0	0.0	0.01586	0.0	0.0	0.0	0.0	0.0	0.01748	0.0	0.00246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21891	0.0	0.0	0.0	0.0	0.0	0.0	0.87738	0.0	1.41955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Veillonella_atypica	0	0.0	0.0	0.38017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33894	0.13422	0.01977	0.0008	0.00167	0.0	0.0	0.0	0.0	0.0	0.03325	0.0	0.14302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04189	0.0	0.0	0.0	0.0	0.0	0.0	0.01236	0.0	0.0	0.0	0.00776	0.0	0.00638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_oral_taxon_306	0	0.0	0.0	0.32277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22252	0.0	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02035	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_parasanguinis	0	0.0	0.0	0.2969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00318	0.0	8.70234	3.48005	1.12028	0.09957	0.07006	1.19667	1.07923	0.0	0.03396	0.55572	0.07532	0.0	0.0	0.02079	0.50154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09026	1.54438	0.03381	0.05716	0.0	1.73904	0.0	0.0	0.0	0.01716	0.00294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01188	0.0	0.0	0.0	0.0	0.0	0.0	0.04816	0.0	0.0	0.0	0.0	0.03862	1.18098	0.0	0.0829	0.0	0.00181	0.0	0.20813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02438
s__Neisseria_bacilliformis	0	0.0	0.0	0.28076	0.0	0.0	0.0	0.0	1.59496	0.0	0.0	0.0	0.41812	0.0	0.0	0.0	0.08733	0.0	0.0	0.0	0.01783	0.008	0.0	0.03395	0.0	0.0	0.0	0.0	0.0	0.0	0.1196	0.0	0.0	0.0	0.0	0.05956	0.0	0.0	0.0	0.0	0.00829	0.0	0.01461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.68448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04671	0.0	0.0	0.0	0.0	0.0	0.01726	0.0	0.0	0.0	0.01634	0.0	0.0	0.0	0.0	11.27437	0.86289	0.0	0.0	0.0	0.0	0.0	0.0	0.03071
s__Leptotrichia_buccalis	0	0.0	0.0	0.17921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00788	0.0	0.0	0.0	0.0	0.12075	0.00024	0.0	0.0	0.0	0.0	0.15607	0.00608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02939	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnoanaerobaculum_saburreum	0	0.0	0.0	0.12428	0.1235	0.0	0.0	0.0	0.04003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.07181	0.01496	0.0	0.10487	0.78753	0.0	0.0	0.0	0.0	0.0	0.0	0.04155	0.10205	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08085	0.0	0.0	0.00495	0.0	0.0	0.0	0.1606	0.0	1.2771	0.00018	0.0391	0.0	0.0	0.5465	0.0	0.0	0.0	0.0	0.1393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02212	0.0	0.07355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19947	0.0	0.0	0.0	0.0	0.0	0.29242	0.0	0.0	0.0	0.13259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Leptotrichia_sp_oral_taxon_498	0	0.0	0.0	0.06615	0.19255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02875	0.01155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Porphyromonas_sp_oral_taxon_278	0	0.0	0.0	0.06024	0.0	0.0	0.0	0.0	0.00599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0.0	0.15251	0.0477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.43428	0.0	0.0	0.0	0.0	0.0	0.0	1.16558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Aggregatibacter_segnis	0	0.0	0.0	0.02682	0.0	0.0	0.0	0.0	0.36804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02837	0.0	0.0	0.0	0.0	0.01652	0.0	0.0	0.0	0.0	0.0	0.02704	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05812	0.0	0.0	0.0	0.0	0.0	0.0	0.79403	0.0	0.09934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_oral_taxon_448	0	0.0	0.0	0.02308	0.0	0.0	69.31124	0.2699	0.01473	0.0	0.0	0.0	0.00641	0.0	0.0	0.0	0.0	0.0	0.0	0.02204	0.0	0.0	0.0	0.02822	0.0	0.0	0.0	0.0	0.0	28.74149	0.02655	0.0	0.00692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.77175	0.0	0.5051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.0	0.0	0.0	0.0	0.05011	0.0	0.16854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03483	0.0	0.0	0.0	1.8934	0.0	0.47756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.04755	0.0	0.0	0.0
s__Campylobacter_concisus	0	0.0	0.0	0.01777	0.0	0.0	0.0	0.0	0.62449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09749	0.36663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03129	0.10419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03821	0.0	0.0	0.0	0.0	0.0	0.0	0.0305	0.0	0.07063	0.00076	1.40328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03241	0.0	0.0	0.0	0.0	0.0	0.0	2.39368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02233	0.0	0.0
s__Actinomyces_viscosus	0	0.0	0.0	0.01651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05142	0.0	0.0	0.0	0.0	0.0	0.0	1.9244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35106	0.0	0.08128	0.0	0.0	0.0	0.0	0.00585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.52967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Leptotrichia_sp_oral_taxon_879	0	0.0	0.0	0.01541	0.04953	0.0	0.0	0.0	0.02882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01592	0.0	0.0	0.00831	0.02922	0.00033	0.0	0.0	0.03799	0.00218	0.0	0.0	0.0	0.0	0.02787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04621	0.0	0.13541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31148	0.05635	0.0	0.0	0.0	0.0	0.0	0.0	0.00892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04141	0.0	0.0	0.0	0.0	0.0	0.0	0.05382	0.0	0.04029	0.0	0.0	0.0	0.06045	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01463
s__Actinomyces_meyeri	0	0.0	0.0	0.00789	0.0	0.0	0.0	0.0	0.00433	0.74128	0.0	0.0	0.82443	0.0	0.0	0.65765	0.19303	0.0	0.0	0.0	0.0	0.0	0.29665	0.35298	0.0	0.0	0.0	0.13396	0.48074	3.43498	0.9985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.03202	0.09813	0.24096	0.00623	0.0	0.04206	1.60532	0.0	0.0	0.05318	0.30982	0.0	0.0	0.00044	0.0	0.0	0.0	0.01506	0.0	0.0	0.0	0.0254	0.00486	0.0	1.00414	0.0	0.0	0.0	0.14385	0.00814	0.24019	1.45246	0.32899	0.0	0.03151	0.0	0.0	0.68036	0.0	0.0	0.0	0.0	26.16871	0.44054	0.74373	0.0	0.0	12.7596	0.0	0.93816	0.0	0.0	19.76584	0.17776	5.85626	0.00131	0.02393	0.00539	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	1.64064	0.0	0.0	0.17063	0.0	0.0	0.0	1.14044	0.00143
s__Gemella_morbillorum	0	0.0	0.0	0.00557	0.03661	0.0	0.0	0.0	0.03569	0.0	0.0	0.0	0.0	0.0	0.0	0.01179	0.01281	0.0	0.0	0.07353	0.16618	0.0	0.00217	0.10851	0.03045	0.02357	0.0	0.0	1.32346	0.0	0.58804	1.28975	0.04719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13408	0.0	0.0	0.71817	0.0	0.0	0.03089	0.9382	0.0	4.45921	0.0	0.88519	0.0	0.0	0.11355	0.0	0.0	0.0	0.0	0.5793	0.005	0.0	0.0	0.0	0.0	0.21307	0.1293	0.00948	0.0	0.65293	0.0	0.94168	0.50584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04124	0.0	0.33231	0.0	0.0	0.0	0.0	7.47692	0.0	0.0256	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.13214	0.0	0.062	0.06356	0.0	0.0	0.0	0.0	0.03261	1.44479	1.93036	0.0	0.0	0.01256
s__Leptotrichia_sp_oral_taxon_225	0	0.0	0.0	0.00283	0.02679	0.0	0.0	0.0	0.03077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00675	0.00252	0.0	0.0	0.0	0.02164	0.0	0.0	0.0	0.0	0.0	0.03567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08569	0.0	1.14413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20124	0.00784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54217	0.0	0.0	0.0	0.0	0.0	0.0	0.08637	0.0	0.0	0.0	0.0	0.0	0.00078	0.0	0.0	0.0	0.00465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003
s__Neisseria_sp_HMSC064E01	0	0.0	0.0	0.00226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Stomatobaculum_longum	0	0.0	0.0	0.00173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.38764	0.0	0.0	0.0	0.00026	0.0	0.00767	0.0	0.0	0.0	0.08539	0.00544	1.31283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02089	0.0	0.04356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94967	0.11781	0.01184	0.0	0.0	0.03176	0.0	0.0	0.0	0.0	0.0398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06654	0.0	2.05646	0.0	0.0	0.0	0.0	0.0	0.00022	0.01639	0.0	0.0	0.16573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.0025
s__Ottowia_sp_oral_taxon_894	0	0.0	0.0	0.0	3.54643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00894	0.0	0.0	0.0	0.0	0.43725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06672	0.0	0.38252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.48246	0.45353	0.0	0.1257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_pleuritidis	0	0.0	0.0	0.0	2.60562	0.0	0.11159	0.0	0.0	15.38029	4.34442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00233	0.0	3.62699	5.01079	0.55388	1.34562	0.0	0.0	0.0	0.0	0.0	0.0	10.28374	0.0	25.04618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69293	0.0	1.51655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31988	0.01251	0.0	0.0	0.0	0.0	0.0	10.21181	0.02805	0.0	3.61346	1.28983	0.0	0.0	0.0	0.79048	1.12818	0.0	0.75126	0.0	9.26267	0.0	0.0	0.0	28.20017	0.0	7.22949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
