clade_name	NCBI_tax_id	SID01.BA.V_metag	SID01.BA.VG.2	SID02.BA.V_metag	SID02.BA.VG_metag	SID03.BA.O_metag	SID04.BA.O_metag	SID04.BA.VG.2	SID04.BO.VG.2	SID04.TO.VG	SID05.PR.VG.1	SID06.BA.VG_metag	SID06.PR.VG_metag	SID06.TO.VG	SID07.BA.VG.2	SID07.PR.V.2	SID08.BA.V_metag	SID08.BA.VG_metag	SID08.TO.VG	SID09.PR.V_metag	SID09.TO.O.new	SID10.BO.V	SID10.TO.V.1	SID11.BA.V_metag	SID11.TO.V.2	SID12.PR.V.2	SID12.TO.O.new	SID13.PR.VG.0	SID14.PR.VG.0	SID16.PR.VG.1	SID17.PR.V_metag	SID18.PR.V_metag	SID19.BA.V.2	SID19.TO.V	SID20.TO.O.0	SID21.TO.V.new	SID22.TO.O.new	SID23.BA.V.2	SID26.BA.V.2	SID26.PR.V_metag	SID29.PR.O.2	SID30.BO.O.2	SID31.PR.O.0	SID32.PR.V.1	SID33.PR.V_metag	SID37.PR.O.new	SID38.BA.O.2	SID38.PR.O.1	SID38.TO.VG	SID39.TO.VG	SID42.TO.VG.2	SID44.TO.V	SID45.BO.V.new	SIDVOV03_metag	SIDVOV08_metag	SIDVOV104_metag	SIDVOV108_metag	SIDVOV109_metag	SIDVOV112_metag	SIDVOV113_metag	SIDVOV114_metag	SIDVOV16_metag	SIDVOV20_metag	SIDVOV24_metag	SIDVOV25_metag	SIDVOV26_metag	SIDVOV28_metag	SIDVOV29_metag	SIDVOV32_metag	SIDVOV34_metag	SIDVOV35_metag	SIDVOV36_metag	SIDVOV38_metag	SIDVOV39_metag	SIDVOV46_metag	SIDVOV48_metag	SIDVOV49_metag	SIDVOV52_metag	SIDVOV53_metag	SIDVOV54_metag	SIDVOV56_metag	SIDVOV58_metag	SIDVOV59_metag	SIDVOV60_metag	SIDVOV66_metag	SIDVOV70_metag	SIDVOV72_metag	SIDVOV75_metag	SIDVOV76_metag	SIDVOV77_metag	SIDVOV78_metag	SIDVOV79_metag	SIDVOV81_metag	SIDVOV82_metag	SIDVOV96_metag	SIDVOV97_metag	SIDVOV98_metag	SIDVOV99_metag
s__Eubacterium_eligens	0	1.72062	1.43872	1.26029	4.00785	0.20121	0.70691	0.26632	1.9965	0.15687	8.85675	0.27893	0.48645	0.01083	0.56497	1.67976	5.18961	0.00057	0.70463	0.39438	0.62045	0.15177	1.35898	0.38715	1.38876	0.79693	0.0	1.81998	5.87005	1.1274	1.58404	0.77841	1.7397	0.18829	0.06695	0.17911	0.13987	2.48324	0.65164	2.74627	0.06464	1.38516	0.40231	5.64543	1.43121	0.09348	1.86116	0.0	3.76588	2.65401	1.04382	0.18473	0.04168	0.88081	1.63728	0.0	0.09695	0.15026	0.05612	0.35548	0.03962	0.11899	0.08932	0.22147	0.18223	0.21069	0.0	0.13147	0.40841	0.52325	0.11536	0.39535	0.14983	0.2508	0.00546	0.40571	0.01308	0.08125	0.19429	0.00952	1.14418	0.0	0.02112	0.1271	0.00173	0.02741	0.18465	0.0	0.00768	0.0	0.20909	0.00422	0.05794	0.07119	0.09873	0.0	0.14324	0.6698
s__Eubacterium_hallii	0	1.5029	1.5066	12.59797	1.5201	2.50941	1.28064	0.82019	0.29139	0.03292	0.41118	10.21763	0.54619	0.0	1.56165	0.06092	1.08629	2.04483	0.10011	0.17888	0.94236	0.0	0.18098	4.10312	0.43849	0.08711	0.08181	1.31077	0.16229	0.25247	0.73468	0.16416	1.22971	0.00103	3.01746	0.03715	0.04505	5.11339	3.3643	0.27865	0.09198	0.43182	0.27396	0.34408	1.54888	0.10094	2.24097	0.74583	0.1152	0.07067	1.90848	0.03439	0.02036	0.07711	0.01369	0.0	0.0	0.0	0.06799	0.0	0.0	0.0	0.00099	0.00184	0.0	0.0	0.00334	0.0	0.02137	0.0	0.0	0.0	0.0	0.0254	0.00868	0.0	0.01581	0.00369	0.0	0.01106	0.00607	0.0	0.00777	0.0	0.0	0.0201	0.0	0.0	0.0	0.01138	0.0	0.0	0.03626	0.25026	0.0	0.0	0.001	0.0
s__Dorea_longicatena	0	1.42106	0.5112	0.22626	1.35724	1.60633	1.674	1.30878	3.3829	2.05019	1.0823	0.21547	1.77682	0.18904	1.58991	0.74205	1.44109	1.44063	0.57879	1.42975	2.92773	0.1184	0.0	0.30152	1.67914	0.26424	7.28108	1.25362	0.49573	0.39738	0.96971	0.61333	1.07748	0.19627	1.3008	0.83975	3.25943	0.80258	1.14826	1.05967	1.87252	1.61077	1.69727	0.36776	4.04687	0.86739	0.96632	0.62608	0.59852	1.24012	0.69028	3.86782	1.42992	0.26415	0.01166	0.02238	0.14618	0.0	0.02208	0.03521	0.01613	0.00683	0.01287	0.03931	0.03364	0.34896	0.06692	0.63353	0.13251	0.0	0.00602	0.0	0.03433	0.0007	0.05116	0.00941	0.01468	0.02035	0.00653	0.02476	0.0107	0.00248	0.0054	0.00198	0.01786	0.16785	0.15116	0.009	0.0	0.0	0.00385	0.00375	0.41283	0.02199	0.0	0.004	0.00315	0.00075
s__Anaerotruncus_sp_CAG_528	0	1.40313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15792	0.0	0.0	0.0	0.0	0.0	0.0	0.05657	0.0	0.49349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15365	0.0	0.0	0.0	0.0	0.0	0.0	0.35468	0.0	0.0	0.0	0.0	0.0	0.0
s__Eubacterium_rectale	0	1.18367	0.06824	1.21919	7.13017	6.66415	12.05557	3.462	1.44198	4.11976	0.89388	0.12449	8.44033	0.03089	2.13835	11.97575	3.91096	0.1221	0.04069	4.86931	0.06953	3.19662	0.00014	0.35741	5.88822	1.73043	0.05896	6.2374	0.57184	26.7148	5.61572	4.97382	6.17191	0.52709	0.00973	0.17426	6.06782	1.29407	11.50329	0.01507	4.667	2.55431	5.66427	0.0	3.56949	0.68474	2.57551	0.67772	0.11463	0.00195	0.96888	0.62036	1.49571	0.00261	0.5453	0.0	0.05583	0.21821	0.0176	0.13981	3.66627	0.97885	0.05651	0.82579	0.08741	0.30034	0.88003	1.90718	0.02073	0.34852	0.59571	0.35785	0.68349	2.18226	0.73434	5.62335	1.03934	0.54454	0.01853	0.11282	0.39675	0.01582	0.00685	0.22432	0.01038	0.82503	0.86523	1.02945	0.38203	6.23669	1.47453	0.04184	0.68246	0.01695	0.28147	0.69261	0.65799	0.1174
s__Ruminococcus_lactaris	0	0.96733	0.10689	0.0	0.0	0.00208	0.0	0.0	0.04969	0.0	0.27558	0.01376	0.0	0.0	0.03818	1.56349	0.0	0.0	0.0	1.91875	0.0	0.0	0.873	0.0913	0.22033	0.00013	0.00735	0.0	0.0	0.39568	0.42777	0.0	0.0	0.0	0.23973	0.02944	0.0	0.86279	0.02566	0.49904	0.0	0.0	0.0	1.66207	1.4732	0.0	0.0	0.0	0.08618	1.39326	0.02508	0.00766	0.24265	0.14399	0.1221	0.0	0.06266	0.01269	0.03076	0.0	0.04733	0.0268	0.0	0.10748	0.13037	0.0	0.0	0.23635	0.04662	0.00086	0.03135	0.0	0.02109	0.02551	0.0	0.04663	0.0	0.02774	0.03639	0.0	0.0	0.0	0.00989	0.04041	0.02788	0.00248	0.17753	0.0583	0.0	0.0	0.03336	0.0	0.12442	0.0	0.0	0.0	0.0	0.0
s__Parabacteroides_distasonis	0	0.80168	0.19556	0.44021	0.23851	1.20152	0.74842	0.0	1.32322	0.60306	1.34056	0.08917	0.02785	0.0	0.31209	0.07439	0.32286	0.03944	0.80094	0.1471	0.16912	0.02028	3.42786	0.26043	0.43253	0.2758	0.80528	1.61747	1.04786	0.2186	2.0051	0.12932	1.57329	0.0	0.8021	0.02323	0.13906	0.58264	0.0	1.3197	2.20561	0.85881	1.58852	0.54681	0.34892	0.81805	0.12533	0.4049	0.84052	1.03669	1.98908	0.01472	0.0	0.28179	0.52569	1.25401	4.09934	0.14713	0.0491	0.07865	0.50305	0.23739	0.02907	1.38079	0.09141	2.0284	0.02596	3.97392	0.7673	0.2241	0.15819	0.32452	0.09335	0.10331	0.67995	0.95632	0.75557	1.7126	0.55343	0.85072	0.74487	0.36833	0.42549	0.11951	0.30271	1.32859	0.95128	0.56434	0.00262	1.78161	2.06599	0.71905	0.0436	1.57969	0.35797	0.07633	1.7665	0.3173
s__Roseburia_hominis	0	0.74465	0.18232	0.11711	0.73275	0.50604	0.25509	0.36001	0.3349	0.04481	0.0999	0.01906	0.14419	0.01457	0.01823	0.31134	0.30951	0.00375	0.07005	0.00267	0.02813	0.03088	0.0	0.03245	0.48482	0.00362	0.36458	0.18307	0.13774	0.31682	0.19352	0.05999	0.1674	0.0023	0.32595	0.0	0.00922	0.01642	0.24219	2.05792	0.08178	0.16888	0.21242	0.35124	0.00137	0.06122	0.30987	0.02959	1.555	0.05205	1.5207	0.0	3.61002	0.22136	0.09253	0.04292	0.40552	0.18542	0.04102	0.05687	0.02246	0.20827	0.0	0.75476	1.07176	0.21928	0.00409	0.0	0.12129	1.45753	3.62003	0.14369	1.48042	0.40213	0.8254	0.16497	0.15463	0.06661	0.10653	0.29307	0.76589	0.06925	0.21146	0.01785	0.96368	0.0	0.28811	1.48645	0.0441	1.51264	2.04315	0.03307	1.01752	7.88955	0.09988	0.64594	0.25413	1.20116
s__Lachnospira_pectinoschiza	0	0.73708	0.60337	0.54434	0.74335	0.73394	0.0	0.0038	1.22812	0.04783	3.44878	0.0	1.75421	0.0	0.62631	5.88397	0.72042	0.00811	0.25218	4.47889	0.0	0.0	5.32374	0.0	0.09915	0.0	0.0	2.8644	4.17413	4.9691	1.4927	1.30624	2.99482	0.35962	0.0	0.16745	0.14627	0.92162	0.01208	0.02366	0.9085	5.41775	0.92757	0.0803	0.37374	0.01167	0.0	0.82339	0.0	0.00538	0.27673	0.10904	0.0	0.36777	0.1735	0.22475	0.00628	0.00221	0.0	0.0223	0.00302	0.1539	0.62662	0.0	0.13642	0.0	0.0	0.0	0.04116	0.00096	0.00065	0.17263	1.46407	0.00023	0.0	0.00173	0.21273	0.00717	1.15759	0.0	0.0	0.0	0.06583	0.18886	0.0	0.01882	0.05643	0.2428	0.0	1.75976	0.0	0.0	0.0	0.0	0.0	0.32091	0.6404	0.11303
s__Barnesiella_intestinihominis	0	0.70024	0.28218	0.30899	0.4682	0.89922	0.51528	0.0	3.8305	0.36546	1.08063	0.09718	0.00107	0.0	0.0	0.18399	0.43924	0.0	0.25814	0.0	0.0	0.14186	0.00101	0.73692	0.14644	0.06567	0.038	1.0327	1.29089	0.0	1.69161	0.44632	0.9732	0.0	0.78446	0.30301	0.0	1.14614	0.0	0.47171	2.68444	1.83943	5.23378	2.49421	2.3188	0.18626	0.0	2.25793	0.0	0.278	5.09025	0.23633	0.0	0.90711	0.94019	0.85786	0.0	0.09482	0.08393	0.0	0.02963	0.15937	0.0	0.56466	0.58238	0.26541	0.0	0.0	1.10428	0.73316	0.59445	0.09627	0.26269	0.26118	0.0	0.00039	0.20326	0.80486	0.19218	0.11282	0.0	0.41573	0.64897	0.14311	0.74767	1.81182	2.00884	0.74683	0.04338	0.0	1.74325	0.15091	0.20651	0.99293	0.18038	0.0	0.42865	0.21345
s__Ruminococcus_bicirculans	0	0.65172	0.0	0.51916	5.25537	0.81209	1.4441	39.05365	1.85829	0.66401	2.11447	0.00518	0.0	0.00583	0.29509	0.0	0.07513	0.0	0.13371	0.0	0.0	0.0	1.10289	0.06631	0.11587	0.00646	0.00258	1.1979	0.0	0.0	0.39539	0.30914	1.19612	0.00975	5.2913	0.0	0.0	1.59049	0.558	0.0	0.04582	0.65962	3.78028	2.45481	0.08743	0.00952	2.08557	1.95726	2.31585	0.0	0.47889	0.0	0.33867	0.01657	0.00549	0.0	0.42147	0.0	0.0203	0.03884	0.24316	0.21786	0.0	1.51982	0.0	0.04091	0.0	0.0	0.0	0.0	0.01711	0.06527	0.0	0.07146	0.0	0.0	0.40503	0.0	0.026	0.09902	3.70568	0.10079	0.0	0.0	0.01216	0.0	0.0	0.0	0.0	0.0	0.33088	0.05083	0.0726	0.29387	0.1182	0.0	0.27522	0.0
s__Bacteroides_stercoris	0	0.64403	0.12023	0.0	0.0	0.21767	1.01441	0.26342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02527	2.03154	0.0	0.00744	0.12196	0.0	0.0	0.0	0.11156	0.17647	0.03366	0.0	0.01651	4.87168	0.0	0.0	0.0	0.01343	0.0	0.00913	0.0	0.0	0.84668	0.0	0.12383	0.9419	6.50134	0.68578	0.55756	3.26243	0.0	0.04589	0.0	0.0	0.19685	0.0	0.0	0.0	3.79	0.0	1.54536	0.0	0.30229	0.12049	0.32619	0.03626	0.0	1.83282	1.74656	0.2861	0.0	0.0	0.0	0.45647	0.0	0.03265	0.0	0.0	0.0	0.32269	0.0	0.0	0.0	0.67599	0.10352	4.17006	0.0	0.14292	0.02024	0.0	0.0	0.0	0.04644	0.0	0.328	0.12069	0.48354	0.0	0.0	0.0	0.0	0.0	0.35029
s__Roseburia_inulinivorans	0	0.53616	0.04971	0.52601	0.1311	0.23865	1.39205	0.13904	0.07499	0.79723	0.07486	0.0108	0.22165	0.00202	0.24294	3.08336	0.26263	0.0458	0.1846	0.93367	1.16266	0.0	1.81536	0.04194	0.30722	0.19771	0.0	0.51341	0.35061	0.36632	0.22302	0.52648	0.49203	0.09134	0.02204	0.04963	2.29346	0.20744	0.0	0.16669	3.00499	6.80614	0.42962	1.76316	0.12945	0.151	0.89229	0.05566	0.11294	0.69965	0.14433	0.1654	0.59424	0.00163	0.78329	0.10578	0.17998	0.04073	0.1441	0.00309	0.00729	0.03495	0.03523	0.08294	0.14729	0.06229	0.11409	0.0	0.13916	0.00409	0.13095	0.01165	0.13572	0.02841	0.05798	1.51928	0.3811	0.00897	0.20386	0.38611	0.03733	0.01552	0.13751	0.08312	0.0	0.19761	0.04223	0.09581	0.00589	0.21232	0.0035	0.03333	0.01694	0.01953	0.04945	0.01146	0.1172	0.04047
s__Bacteroides_thetaiotaomicron	0	0.51663	0.00075	0.07408	0.07111	0.09633	0.44742	0.0	0.49148	0.0	0.23561	0.16413	0.0	0.0	0.0	0.53083	0.0	0.01422	0.57173	0.01184	0.0	0.0	1.09963	0.10211	0.04498	0.00593	0.0	0.31454	0.0	0.31124	0.00322	0.0629	0.30209	0.0	1.81354	0.0	0.0	0.01055	0.0	0.83351	0.56054	0.0	0.0	0.0	0.17217	0.0	0.15623	0.0	0.11895	0.86938	0.47447	0.0	0.0	0.01233	0.3017	0.0	0.04932	0.0	0.1111	0.03437	0.0	0.07312	0.14923	0.15881	0.31864	0.05737	0.0	1.40964	0.0	0.05836	0.07622	0.04187	0.03061	0.44817	0.0	0.20097	0.20575	0.22281	0.0087	0.0	0.32186	0.0	0.18879	0.0	0.0	0.0	0.68936	0.01192	0.0	1.01474	0.0	0.02637	0.0	0.0	0.01267	0.0	0.01448	0.03042
s__Fusicatenibacter_saccharivorans	0	0.48629	2.39727	0.83137	1.92093	5.92558	1.80212	2.0345	3.54117	0.50947	0.46472	0.15845	0.28146	0.97219	5.46456	0.57392	2.14374	0.01857	0.10786	1.08368	1.0473	0.33625	2.14424	0.27647	0.90334	0.02785	0.17198	0.92655	1.2099	0.25185	0.38388	0.63617	0.88821	0.48294	0.72543	0.74154	0.83911	1.52324	4.32706	0.35324	1.2429	1.75059	0.94028	0.44516	2.49542	0.74929	2.97857	0.14653	0.18067	0.40779	0.27877	0.64589	1.07632	1.27715	1.67898	0.01763	3.05585	0.38829	0.61065	0.08801	0.31665	0.08721	1.30434	2.46229	0.57331	2.55276	0.812	16.68055	5.44469	0.48984	0.14145	0.53606	0.3715	0.03306	0.80244	0.22271	0.56483	0.6358	0.20445	0.45985	0.29779	0.16076	0.01923	0.06643	0.04747	2.3286	2.74271	0.23756	0.09989	0.0	0.37706	0.81336	0.61787	0.56997	0.2333	0.21783	0.8105	0.05615
s__Gemmiger_formicilis	0	0.48194	0.19694	1.30439	0.61934	0.87066	0.26018	0.01309	0.24318	0.46588	0.18151	0.31102	0.22237	0.31585	0.0201	0.16161	0.19244	0.00017	3.63169	0.31501	0.92701	2.41129	0.0	0.41925	0.1845	0.10494	0.0	0.22682	0.04307	0.02835	0.0	0.15849	0.24195	0.55147	0.19588	1.76878	0.41997	0.35297	0.31864	0.30118	0.15595	0.37284	0.3373	0.06224	0.06924	1.81597	0.92949	0.07749	2.05687	0.71404	0.37277	2.23177	2.64596	0.29026	0.00185	0.0	0.55763	0.09178	0.19915	0.3107	0.55105	0.46548	0.01548	0.31418	0.5151	0.19419	0.23394	0.46315	0.08944	0.75576	0.05392	0.75694	0.01955	0.53254	0.04425	0.06932	0.28943	0.02883	0.12369	0.0617	0.00523	0.21494	0.02613	0.07256	0.03094	0.28793	0.10774	0.19656	0.08936	0.0	0.13375	0.36395	0.27613	0.09986	0.13976	0.40865	0.59811	0.15389
s__Ruminococcus_torques	0	0.48081	0.11716	1.41943	0.55377	3.89535	2.27033	0.10977	0.83959	2.96838	0.43252	0.35092	1.30225	0.05293	1.09763	0.46129	0.73773	0.87303	0.33818	0.81509	2.20429	0.13085	0.0	0.07548	0.95396	0.16172	0.0	0.2066	0.25431	0.29743	0.124	0.26681	0.18356	0.07343	0.57595	0.69859	3.67703	1.78762	0.0	1.33018	0.93263	1.70242	0.27131	0.00243	0.91881	0.53046	2.06326	0.39356	0.11728	0.70453	0.53925	1.2536	0.78088	0.02718	0.0	0.03013	0.19864	0.00048	0.0722	0.0	0.00213	0.01608	0.0	0.00623	0.0	0.20707	0.17859	0.5136	0.0	0.0	0.0	0.0	0.0	0.0	0.05225	0.01497	0.00868	0.0	0.01616	0.00765	0.0	0.0	0.0031	0.0	0.0	0.00841	0.0024	0.03103	0.0	0.0	0.0	0.00587	0.0789	0.01216	0.0	0.0	0.0	0.0
s__Ruminococcus_sp_CAG_488	0	0.47393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42224	0.65627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03806	0.0	0.0	0.0	0.10863	0.0	0.0	0.0	0.0	0.0	0.50127	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18569	0.01514	0.0	0.0	0.0	0.66213	0.19071	0.0	0.0	0.0	0.01239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21312	0.0	0.0
s__Dorea_formicigenerans	0	0.43991	0.19124	0.09365	0.3858	1.04639	0.45384	0.09424	0.1699	1.03174	0.6597	0.40631	0.62927	0.086	0.28179	0.22146	0.73829	0.90123	0.75774	0.22096	1.47472	0.38721	0.0	0.22609	0.34956	0.07773	2.08273	0.28224	0.19347	0.16611	0.34676	0.27443	0.24528	0.0581	0.34494	0.10412	0.62348	0.38879	0.0	0.41271	0.2713	0.82771	0.53825	0.11539	0.78417	0.44342	0.53246	0.13227	0.55099	0.64771	0.34434	1.56332	0.98638	0.0163	0.06677	0.0	0.00822	0.0	0.00261	0.0	0.0	0.0	0.00045	0.01027	0.00928	0.02837	0.00774	0.08792	0.0	0.00261	0.00341	0.0	0.00186	0.0	0.00171	0.02578	0.00165	0.0	0.0	0.00546	0.00773	0.0	0.00937	0.0	0.0	0.00872	0.01515	0.00448	0.0	0.03049	0.0	0.00064	0.10981	0.0122	0.0	0.0	0.0	0.0
s__Anaerostipes_hadrus	0	0.42537	0.27526	16.04776	0.74579	2.99785	0.37594	1.24354	1.64615	0.06276	0.37337	23.90316	0.05222	0.03441	6.25979	0.61145	1.88957	0.94757	0.09403	0.65966	0.08719	0.0	3.38713	3.22069	0.74379	0.18816	0.01045	1.06998	0.54448	0.21173	0.45853	0.55396	0.95171	0.03523	0.67512	0.01711	0.01599	3.98346	2.84881	0.67507	0.37221	0.15953	0.01963	0.87629	2.20961	0.0	1.47281	0.5279	0.08506	0.09069	1.349	0.14516	0.0323	0.03204	0.03978	0.00396	0.02341	0.0	0.20754	0.01109	0.0	0.0	0.0	0.00362	0.0	0.0	0.01592	0.00061	0.0443	0.0	0.0	0.0	0.02217	0.00611	0.04792	0.01371	0.00585	0.0	0.0412	0.05551	0.00543	0.00478	0.0	0.00224	0.08106	0.00132	0.00946	0.0	0.0	0.09219	0.0	0.0	0.03363	0.24696	0.0	0.01318	0.0	0.0
s__Coprococcus_comes	0	0.41268	0.33576	1.04544	0.57318	1.24801	0.80044	0.36082	1.49287	0.42813	0.5537	0.19235	0.31981	0.05062	0.39861	0.26267	0.97586	0.0	0.0	0.07023	2.44394	0.23547	0.0	0.87226	0.43547	0.07841	2.02357	0.35197	0.65707	0.0	0.0	0.34832	0.31948	0.08364	0.29708	0.05808	1.72009	0.64578	0.30557	0.38788	0.31636	0.2343	1.63931	0.0	2.06903	1.07722	1.90328	0.05333	0.1678	0.29117	0.1885	8.80933	1.10146	0.0403	0.07793	0.0	0.14038	0.00555	0.00107	0.02525	0.02636	0.00152	0.0	0.01616	0.04571	0.12008	0.082	0.39291	0.05156	0.0	0.06748	0.03696	0.00056	0.0	0.06061	0.03789	0.02401	0.0	0.00275	0.0	0.0	0.01202	0.05896	0.00056	0.0476	0.20239	0.06841	0.01561	0.00077	0.03044	0.0	0.01275	0.13796	0.0999	0.00833	0.04592	0.0	0.0
s__Paraprevotella_xylaniphila	0	0.41141	0.0	0.08191	0.0	0.20928	0.0	0.0319	0.0	0.03785	0.63233	0.01262	0.00981	0.0	0.0	0.0	0.10504	0.00163	0.14668	0.04956	0.05259	0.06615	0.0	0.03091	0.09354	0.30564	0.13221	0.0	0.0	2.12352	0.0	0.0	0.0	0.0	1.27876	0.41121	0.0	0.18191	0.0	0.38169	0.04598	0.56345	0.31727	0.0	0.0	0.01114	0.0429	0.0	0.0	0.0	0.00323	0.0	0.01541	0.1885	0.0	0.0	2.90001	0.0	0.0	0.0	0.65223	0.0	2.08053	0.96695	0.57703	0.91099	0.01805	0.0	3.9791	1.83166	1.09222	0.0	0.56529	0.00032	0.87141	0.64176	0.00232	0.84987	0.25589	0.0	0.0	0.0	0.36035	0.0606	3.12489	0.0	1.04968	0.0	0.00278	5.57798	1.25109	0.18854	0.35882	0.80283	0.37342	0.45091	0.0	0.33307
s__Parabacteroides_merdae	0	0.38007	0.24282	0.0	0.37374	0.61378	0.0	0.0	2.24209	0.11596	1.46694	0.06998	0.1004	0.0	0.37575	0.9142	0.69323	0.01128	0.45221	0.0	0.1436	0.04611	1.91098	0.24843	0.49694	0.57639	0.14228	0.69722	0.71908	0.57773	0.0	0.63836	0.64136	0.0	3.38316	0.2001	0.02419	0.60558	0.0	0.04216	1.49341	1.29265	0.82159	2.21654	1.21115	0.816	0.2384	2.11392	0.0	0.39298	2.2095	0.0	0.0015	0.14701	0.0	2.49889	2.17376	0.16782	0.56625	0.17943	0.75806	0.11391	0.37057	1.39644	1.12095	0.37415	0.22445	0.0	0.09384	0.12817	0.01121	1.71034	0.40875	0.25023	0.08461	1.04312	1.02692	1.08074	3.45086	0.0	0.00563	2.78553	0.64163	0.11016	0.37624	0.0	0.4222	1.09689	0.01635	0.54692	1.65945	0.61367	0.00342	0.89997	0.00148	0.03917	4.1415	0.79828
s__Eubacterium_sp_CAG_38	0	0.37799	0.12639	0.01129	0.0	0.07093	0.72093	0.15058	0.04976	0.5427	0.30857	0.01625	0.0	0.0	0.01666	0.28034	0.08747	0.0	0.02142	0.0	0.33971	0.0	0.43655	0.0	0.05802	0.02509	0.02197	0.19906	0.03229	0.01916	0.0	0.37612	0.20529	0.00556	0.0137	0.08731	0.0	0.01767	0.74735	0.0	3.73605	0.0136	0.0	0.52441	0.06362	0.0	0.0	0.0	0.05784	0.0	0.01591	0.0	0.00335	0.02403	0.0	0.0	1.74379	0.04778	0.00735	0.0	0.29403	0.0	0.0	0.0	0.03149	1.86314	0.0	0.6716	0.01357	0.16621	0.00224	0.0	0.00646	0.01728	0.10094	1.02975	0.35856	0.0	0.03191	0.0	0.11361	0.02883	0.07545	0.00349	0.0	0.0	0.0	0.0	0.00577	0.0	0.0	0.02064	0.0	0.87618	0.0	0.04683	0.05084	0.0
s__Bacteroides_intestinalis	0	0.36334	0.0	0.0	0.522	0.0	0.0	1.979	0.0	0.0	0.02845	0.0	0.0	0.01037	0.0	0.0071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051	0.0	0.0	0.0	0.08884	0.013	0.0	0.0	0.0	0.0	0.57776	0.0	0.0	0.0	0.0	0.0	0.00573	0.0	0.0	0.201	0.0	0.0	0.0	0.0	0.27012	13.0738	0.0	0.0	0.04986	0.0	0.0	0.0	0.0	0.0	0.05867	0.0	0.0	0.0	0.0	0.00684	0.0	0.0	0.0	0.0	0.0	0.09384	0.0	0.0	0.0	0.0	0.07602	0.0	0.0	0.0	0.0	0.0	0.0	0.00359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01857	0.0	0.0	0.0
s__Oscillibacter_sp_57_20	0	0.35819	0.71319	0.02184	0.17749	0.22613	0.31651	0.00322	0.0	0.03829	0.44908	0.02868	0.20137	0.0	0.11441	0.06398	0.23318	0.00975	0.06723	0.0	0.68512	0.16111	0.0	0.0	0.05794	0.05821	0.0	0.11182	0.10098	0.0	0.0	0.03652	0.11568	0.00764	0.58584	0.68623	0.0962	0.0	0.0	0.43317	0.0	0.93088	0.07697	0.23469	0.815	0.08726	0.0	0.0	0.14473	0.13897	0.0	0.0	0.90966	0.78134	5.36024	0.0	12.56272	1.0713	0.0	2.74078	1.58423	4.12393	0.87049	0.00135	4.08966	0.09506	0.79976	0.00902	8.39132	5.22324	1.01842	5.32603	0.32609	0.02168	0.63621	3.00884	1.21476	0.0	0.00089	0.0	0.0	0.0	0.82396	0.19547	1.79346	0.73161	5.46107	4.42887	0.13031	0.0	2.8978	0.61524	3.98533	0.16154	2.74502	1.62492	1.4981	0.74859
s__Bacteroides_salyersiae	0	0.34146	0.0	0.08788	0.0	0.06189	0.08685	0.02848	0.0	0.00499	0.0	0.0	0.0	0.0	0.0	0.01187	0.0	0.0	0.00191	0.00034	0.0	0.0	0.0	0.03148	0.0023	0.0	0.0	0.0	0.27926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33873	0.00363	0.0	0.08276	0.0	0.0	0.0	0.0	0.0	0.0	0.80691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01085	0.00799	0.0	0.0	0.0	0.0	0.11429	0.0	0.0	0.0	0.03216	0.0	0.0	0.0	0.0	0.0	0.00409	0.93072	0.03254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
