clade_name	NCBI_tax_id	SAM_01	SAM_02	SAM_03	SAM_04	SAM_05	SAM_06	SAM_07	SAM_08	SAM_10	SAM_11	SAM_12	SAM_13	SAM_14	SAM_15	SAM_16	SAM_17	SAM_18	SAM_19	SAM_20	SAM_21	SAM_22	SAM_23	SAM_24	SAM_25	SAM_26	SAM_27	SAM_28	SAM_29	SAM_30	SAM_31	SAM_32	SAM_33	SAM_34	SAM_35	SAM_36	SAM_37	SAM_38	SAM_39	SAM_40
s__Veillonella_dispar	0	0.04422	0.06362	0.0	0.00692	0.0	0.0	0.00937	0.0	0.0	0.0	0.0	0.0	0.00419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.06652	0.08491	0.0	0.0	0.0	0.0	0.00149	0.0	0.00173	0.0	0.0	0.0	0.02064
s__Mogibacterium_timidum	0	0.04299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Collinsella_intestinalis	0	0.04247	0.0	0.04587	2.65782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2243	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0
s__Clostridium_leptum	0	0.0416	0.0	0.01163	0.02167	0.00165	0.09014	0.0	0.0	0.00141	0.26525	0.0	0.41864	0.00024	0.01727	0.04839	0.03568	0.0	0.0	0.0	0.05067	0.12184	0.02589	0.00345	0.05133	0.00583	0.26921	0.00397	0.00165	0.52925	0.00602	0.01307	0.00194	0.0712	0.28074	2.19517	0.0	0.0	0.01359	0.07494
s__Rothia_dentocariosa	0	0.04032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lawsonibacter_asaccharolyticus	0	0.03995	0.04271	0.02043	0.11256	0.05759	0.00087	0.12188	0.0	0.15287	0.17542	0.0	0.0	0.01449	0.0	0.34561	0.00412	0.58221	0.00644	0.00422	0.93289	0.04972	0.0	0.15244	0.02869	0.00489	0.0	0.01736	0.10727	0.21597	0.05037	0.06966	0.12466	0.02547	0.57711	0.2329	0.51228	0.00841	0.27497	0.00431
s__Clostridium_symbiosum	0	0.03689	0.0	0.00179	0.01394	0.00216	1.27086	0.0	0.0	0.0	0.00386	0.5204	0.00508	0.00337	0.02304	0.00899	0.0	0.00269	0.0	0.04773	0.00881	0.0	0.1845	0.0	0.02085	0.0	0.01655	0.0	0.0	0.81921	0.0	0.08897	0.1069	0.00093	0.0013	0.165	0.02586	0.0	0.09975	0.05635
s__Holdemania_filiformis	0	0.03677	0.0	0.00683	0.07646	0.00355	0.0	0.0	0.0	0.01834	0.11845	0.0	0.03798	0.0	0.00497	0.0	0.00708	0.0	0.01965	0.00542	0.01627	0.01406	0.00455	0.00364	0.0	0.0169	0.0	0.00761	0.00735	0.08892	0.0	0.14277	0.0	0.00617	0.04215	0.05184	0.0	0.02385	0.0	0.04309
s__Butyricimonas_virosa	0	0.0355	0.0	0.0	0.77369	0.0	0.19821	0.0	0.0	0.02572	0.0	0.0	0.0	0.0	0.0	0.13799	0.01784	1.01543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8919	0.68634	0.01055	0.01662	0.0	0.0	0.0	0.01226	0.0	0.0	0.17149	0.45705	0.53715
s__Fusobacterium_nucleatum	0	0.03473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08889	0.05012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04408
s__Atopobium_parvulum	0	0.0309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_HMSC035G02	0	0.0292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03712	0.0	0.0	0.0	0.00401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Corynebacterium_durum	0	0.02908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0
s__Clostridium_bolteae	0	0.02894	0.0	0.00274	0.00953	0.00275	0.25971	0.08146	0.03117	0.00078	0.07232	0.07778	0.03598	0.13083	0.04262	0.00124	0.00171	0.00979	0.0	0.00277	0.00638	0.00598	0.03431	0.0	0.01253	0.01391	2.88713	0.00012	0.01374	3.16424	0.0305	0.03891	0.18362	0.26013	0.01675	0.06403	0.00188	0.0	0.10639	0.0
s__Streptococcus_sanguinis	0	0.02798	0.01933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00184	0.0	0.0	0.0	0.0	0.01394	0.0	0.0	0.0	0.00211	0.00114	0.0	0.0	0.0	0.0	0.0	0.01747	0.0	0.0	0.0532	0.0	0.0	0.0	0.0	0.0457	0.00193	0.0	0.0	0.0	0.0
s__Actinomyces_oris	0	0.02793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05905	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.05439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01609	0.0	0.10991	0.0	0.0	0.0	0.00934	0.0	0.0	0.0	0.0
s__Actinomyces_sp_ICM47	0	0.02703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01264	0.0	0.0	0.0	0.15165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Anaerostipes_hadrus	0	0.02698	2.19025	3.14642	0.0	0.99963	0.0	0.0	1.00375	0.48246	0.1023	0.12334	0.69331	0.08782	1.09609	0.52612	1.34613	0.0	1.40067	0.0	2.76889	0.81264	0.33456	0.59359	0.3717	1.24457	0.0	0.08941	0.05837	0.98592	0.0	4.01709	3.04129	0.02802	2.9498	0.03892	0.07863	0.98847	1.46593	1.03319
s__Clostridium_lavalense	0	0.02626	0.0	0.00332	0.0	0.00644	0.08027	0.00411	0.0	0.00562	0.00389	0.0	0.01164	0.04276	0.01229	0.0	0.0	0.00046	0.0	0.0	7e-05	0.00575	0.00978	0.0	0.00111	0.0	0.0	0.01027	0.03112	0.66312	0.28439	0.00565	0.14025	0.0	0.00707	0.07211	0.0	0.0	0.01731	0.00441
s__Ruminococcus_torques	0	0.02356	0.0	2.74085	0.45271	0.68474	0.0	0.0	0.16542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36147	0.0	0.34764	0.0	4.71561	0.3067	0.20349	0.18853	0.0	0.35373	0.0	0.08398	0.06357	0.0	0.0	0.0	1.16751	0.13765	0.92859	0.94603	0.29322	0.0	0.33919	0.6802
s__Ruminococcaceae_bacterium_D5	0	0.02082	0.01462	0.0	0.0	0.0	0.00052	0.0	0.0	0.00939	0.12346	0.0	0.0	0.00206	0.01199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02997	0.0	0.009	0.0	0.0	0.03052	0.0	0.0	0.01984	0.0	0.0	0.06296	0.0	0.0	0.00559	0.52237	0.00196
s__Clostridium_bolteae_CAG_59	0	0.02053	0.0	0.00794	0.0	0.0	0.34941	0.03487	0.0	0.0	0.0	0.0	0.00023	0.00661	0.0035	0.0	0.0	0.00722	0.0	0.0	0.00901	0.00235	0.0	0.0	0.0	0.03632	0.0	0.0	0.00883	0.0	0.21003	0.0	0.00586	0.01221	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_145	0	0.01874	0.00258	0.0	0.0	0.0	0.0	0.0	0.0	0.00772	3.00993	0.0	0.43381	0.01073	0.19891	0.0	0.01536	0.00889	0.64628	0.0	0.25044	0.05935	0.0	0.01102	0.0	0.0	0.0	0.00266	0.0	0.32513	0.02236	0.10228	0.03531	0.0	0.02869	0.0	0.00247	0.0025	0.0	0.0
s__Streptococcus_australis	0	0.01754	0.02552	0.01001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.00153	0.0	0.0	0.0	0.0
s__Clostridium_innocuum	0	0.01668	0.0	0.0381	0.0	0.0	1.35352	0.03302	0.02473	0.0	0.11035	0.04906	0.01946	0.0	0.07631	0.059	0.00757	0.00323	0.0	0.70114	0.01306	0.00701	0.02082	0.0	0.0	0.0	0.03388	0.0	0.0	0.30911	0.02553	0.02645	0.05848	0.01166	0.01533	0.01289	0.06189	0.0	0.04272	0.008
s__Absiella_dolichum	0	0.01647	0.0	0.14075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.02284	0.0	0.04553	0.0	0.0	0.0029	0.0	0.02414	0.01322	0.0	0.0	0.0	0.0	0.01462	0.00506	0.0	0.0	0.0	0.01025	0.0
s__Dialister_invisus	0	0.0164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0882	0.00192	0.0	0.03564	0.0	0.17022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0564	0.0	0.0	0.09344	0.0	0.24675	0.21236	0.0	0.0	0.0	0.07257	0.0	0.0855	0.0	0.03482	0.0	0.0	0.0
s__Eubacterium_rectale	0	0.01629	0.17726	0.41046	0.06243	6.22253	0.0	0.0	0.0	0.59359	6.66348	0.0	0.74308	0.0	0.0	1.61272	0.68886	0.0	0.78559	9.48853	5.03263	0.05186	0.86966	1.0035	0.0	1.54311	0.0	2.41064	1.78558	0.0	0.0	6.58783	0.0	0.57881	1.73924	1.363	0.08193	2.05862	1.61579	0.00216
s__Blautia_hydrogenotrophica	0	0.01539	0.0	0.52324	0.0	0.0	0.0	0.0	0.0	0.00132	0.0	0.0	0.0	0.0	0.0	0.0	0.01478	0.00423	0.00338	0.0	0.00568	0.03104	0.38318	0.0	0.23044	0.02152	0.0	0.00124	0.0	0.67491	0.00671	0.1688	0.00329	0.00834	0.00063	0.29008	0.0	0.0	0.01315	0.0
s__Clostridium_citroniae	0	0.01475	0.0	0.00416	0.01717	0.00061	0.02116	0.0	0.0	0.00074	0.00073	0.05216	0.00802	0.00986	0.00505	0.02031	0.0	0.0	0.00075	0.02372	0.006	0.0057	0.01038	0.0	0.0	0.00124	0.02489	0.0	0.0	0.05176	0.0	0.0	0.0	0.00011	0.0035	0.00728	0.00928	0.0	0.00151	0.01282
s__Eubacterium_dolichum_CAG_375	0	0.01465	0.0	0.12555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212	0.0	0.0	0.0	0.02296	0.0	0.03889	0.0	0.0	0.00467	0.0	0.01617	0.0092	0.0	0.0	0.0	0.0	0.01734	0.00507	0.0	0.0	0.0	0.00651	0.0
s__Firmicutes_bacterium_CAG_95	0	0.01347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04185
s__Oribacterium_parvum	0	0.01225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_sp_A12	0	0.01203	0.0	0.0	0.0	0.0	0.0	0.0	0.00189	0.0	0.0	0.0	0.0	0.0	0.0	0.02127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.0	0.0	0.00028	0.0	0.0	0.00301	0.0	0.0	0.0	0.0
s__Actinomyces_massiliensis	0	0.01193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Atopobium_rimae	0	0.01177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinobaculum_sp_oral_taxon_183	0	0.01162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Enterococcus_faecalis	0	0.01083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09137	0.0	0.0	0.0	0.0	0.0	0.0	0.01712	0.0	0.0	0.0	0.0	0.31545	0.23263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Veillonella_infantium	0	0.00998	0.02172	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.01505	0.0	0.00782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02277	0.01805	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.00389
s__Intestinimonas_butyriciproducens	0	0.00889	0.0	0.0	0.01863	0.0	0.06759	0.0	0.0	0.00314	0.37774	0.12308	0.0	0.56814	0.14127	1.18644	0.02132	0.00268	0.08499	0.0	0.09465	0.05469	0.0	0.01845	0.30511	0.00768	0.0	0.03481	0.55612	0.0	0.0	0.15795	0.2841	0.00531	0.57017	0.0	0.0	0.0092	0.02569	0.00152
s__Actinomyces_naeslundii	0	0.00874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_mutans	0	0.00718	0.0	0.0	0.01219	0.00449	0.0	0.0	0.0	0.0	0.28751	0.0	0.0	0.0	0.0	0.14204	0.0	0.0	0.0	0.99214	0.0	0.0	0.00205	0.0	0.0	0.0	0.0	0.10214	0.07289	0.00678	0.0	0.01111	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.0
s__Lactococcus_lactis	0	0.00696	0.0	0.02025	0.0	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.00287	0.00802	0.0	0.0	0.03706	0.0	0.0	0.00463	0.00533	0.00125	0.00148	0.00773	0.0	0.0	0.0	0.11516	0.0	0.0	0.0	0.0	0.0	0.03279	0.0	0.0	0.0	0.0
s__Anaeromassilibacillus_sp_An250	0	0.00679	0.0	0.0	0.0	0.00056	0.0	0.0	0.03029	0.0	0.0	0.0	0.0	0.0	0.00821	0.04268	0.0019	0.0	0.0	0.0	0.0	0.00298	0.00206	0.00179	0.0	0.0	0.0	0.00269	0.0	0.0	0.0	0.0	0.0	0.00281	0.06251	0.0	0.08354	0.0	0.0	0.0
s__Gemella_haemolysans	0	0.00449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Staphylococcus_epidermidis	0	0.00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnospira_pectinoschiza	0	0.00393	0.25706	0.06854	0.0	1.81087	0.0	0.0	0.0	2.48702	0.0	0.14861	0.0	0.51353	3.15047	0.0	0.0	0.0	0.78648	0.00094	1.24543	0.16031	0.0	0.67849	0.0	0.0	0.0	1.17985	0.88959	0.13617	0.0	0.0	4.25969	0.0135	0.0	0.0	0.12494	2.16265	0.10535	1.53893
s__Actinomyces_viscosus	0	0.00358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Tyzzerella_nexilis	0	0.00266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56121	0.0	0.0	0.0	0.0	0.0	0.0	0.01622	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.02189	0.0	0.0	0.0
s__Campylobacter_gracilis	0	0.00246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17275	0.00702	0.00499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_167	0	0.00229	2.29303	0.0	0.0	0.0	0.0	0.0	0.02131	0.0	0.0	0.0	0.04996	0.0	0.0	0.0	0.0	0.0	0.08026	0.0	0.0	0.24437	0.0	0.81925	0.0	0.0	0.0	0.27644	0.19754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_graevenitzii	0	0.0022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.00102	0.0	0.01201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00365	0.0	0.0	0.0	0.0
s__Propionibacterium_acidifaciens	0	0.00219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_sp_F0442	0	0.00193	0.0123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03502	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Enterorhabdus_caecimuris	0	0.00178	0.0	0.00035	0.00072	0.00297	0.0	0.0	0.0	0.0	0.01094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022	0.00069	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.01466	0.0	0.00128	0.0	0.0	0.00111	0.00032	0.0	0.0	0.0	0.0
s__Streptococcus_sp_HMSC071D03	0	0.00148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Blautia_sp_CAG_257	0	0.00124	0.0	0.30651	0.00523	0.00078	2.35548	0.29295	0.0	0.0	0.06874	0.56045	0.01683	0.0036	0.09806	0.0	0.00474	0.00488	0.0	1.54857	1.28133	0.00107	1.85451	0.0	2.99005	0.05548	0.96536	0.00232	0.07647	0.70836	0.00906	0.02538	0.20476	0.02149	0.05266	0.01133	0.00248	0.01556	0.00673	0.0
s__Veillonella_atypica	0	0.00119	0.03087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08435	0.0	0.02773	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00474	0.03423	0.0134	0.03669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01135
s__Hungatella_hathewayi	0	0.00115	0.0	0.00461	0.0	0.00387	0.13885	0.0	0.00055	0.0	0.0	0.05146	0.00687	0.0	0.00947	0.0	0.0	0.0	0.0	0.0	0.003	0.01223	0.00908	0.0	0.0	0.0	0.19228	0.0	0.0	0.87936	0.0117	0.0	0.0113	0.0	0.0004	0.01573	0.00467	0.0	0.0	0.00082
s__Veillonella_sp_T11011_6	0	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00207	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Cardiobacterium_hominis	0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Oribacterium_sinus	0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Gemella_morbillorum	0	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Corynebacterium_matruchotii	0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_stercoris	0	0.0	6.02361	0.0	0.0	0.0	0.0	40.52123	0.0	0.00255	0.0	0.0	0.0	0.0	0.0	0.89808	0.6317	8.34721	0.0	0.61482	0.0	0.0	0.0	0.0	0.15465	0.0	0.0	0.0	0.0	0.0	13.17562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51861	2.27403
s__Barnesiella_intestinihominis	0	0.0	4.43633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88606	0.0	0.0	0.0	1.70668	1.34478	3.13231	0.49969	0.0	2.91864	0.0	3.93385	0.0	0.0	3.18145	3.01487	1.72003
s__Ruminococcus_bromii	0	0.0	2.08517	0.0	1.19486	0.0	0.0	0.0	0.0	0.2274	0.0	0.0	0.0	0.0	5.03001	0.0	0.0	0.0	1.7398	0.0	0.0	0.75019	0.0	2.27086	0.0	2.48741	0.0	0.0	0.01884	0.0	1.18809	0.0	2.30063	1.72609	6.6236	0.01635	0.0	0.0	0.0	0.0
s__Butyrivibrio_sp_CAG_318	0	0.0	1.86751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Alistipes_shahii	0	0.0	1.48369	0.40331	0.44411	0.0	0.0	0.01496	0.0	0.46928	1.4378	0.0	0.0	0.00044	0.0	0.2058	0.45301	0.10415	0.4758	0.0	1.16194	0.38641	0.0	0.0	0.42022	0.0	0.0	0.41791	0.34777	0.01077	0.06513	0.01843	0.55593	0.02474	0.1292	0.0	0.00537	0.2133	0.27398	0.75723
s__Bacteroides_cellulosilyticus	0	0.0	1.30948	0.96099	0.28789	0.0	5.91034	0.0	5.33542	0.13388	4.17827	0.0	0.0	0.49933	0.0	2.07111	0.0	0.0	0.06348	0.0	1.866	0.23943	9.0623	1.2735	0.0	0.0	0.0	0.00194	0.0	6.80105	2.59947	3.49363	0.0	0.0	0.0	0.0	0.0	14.86278	0.56442	0.0
s__Anaerotruncus_sp_CAG_528	0	0.0	1.17621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_lactaris	0	0.0	0.92929	3.63398	0.0	0.47393	0.0	0.0	0.0	0.0	1.72862	0.0	0.0	0.0	0.0	0.0	0.48939	0.0	0.07636	0.0	0.0	0.0	0.0	0.0	0.0	0.27131	0.0	0.0	0.0	0.0	0.0	1.00169	0.0	0.06175	0.6427	0.0	0.0	0.22205	0.0	0.0
s__Firmicutes_bacterium_CAG_110	0	0.0	0.63567	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	31.12166	0.0	0.0	0.0	0.17638	0.13325	0.0	0.0	0.0	0.0	0.07732	0.0	0.0	0.0	0.03962	0.48887	0.00724
s__Bacteroides_dorei	0	0.0	0.58748	15.40513	0.0	10.21572	9.04463	0.00156	0.0	30.30696	0.0	41.73913	0.00223	24.64687	4.11685	0.0	0.00048	8.73459	5.48701	0.96226	1.58962	0.00063	0.00075	0.0	0.00133	0.0	0.00069	0.46316	6.29247	6.69232	0.32417	0.0	0.0	0.11299	10.2886	3.03152	52.90413	0.00184	6.99289	0.00361
