clade_name	NCBI_tax_id	Travel001	Travel002	Travel003	Travel004	Travel005	Travel006	Travel007	Travel008	Travel009	Travel010	Travel011	Travel012	Travel014	Travel015	Travel016	Travel017	Travel018	Travel019	Travel020	Travel021	Travel022	Travel023	Travel024	Travel025	Travel026	Travel027	Travel028	Travel030	Travel031	Travel033	Travel036	Travel037	Travel038	Travel039	Travel040	Travel041	Travel042	Travel043	Travel045	Travel046	Travel047	Travel048	Travel049	Travel050	Travel051	Travel052	Travel053	Travel054	Travel057	Travel058	Travel059	Travel060	Travel061	Travel062	Travel063	Travel064	Travel065	Travel066	Travel067	Travel068	Travel070	Travel071	Travel072	Travel073	Travel075	Travel076	Travel077	Travel078	Travel079	Travel080	Travel081	Travel082	Travel083	Travel084	Travel085	Travel086	Travel087	Travel088	Travel089	Travel090	Travel091	Travel092	Travel093	Travel095	Travel096	Travel097	Travel098	Travel099	Travel100	Travel101	Travel102	Travel103	Travel104	Travel105	Travel106	Travel107	Travel108	Travel109	Travel110	Travel111	Travel112	Travel113	Travel114	Travel115	Travel117	Travel118	Travel119	Travel120	Travel121	Travel122	Travel123	Travel124	Travel125	Travel126	Travel128	Travel129	Travel130
s__Prevotella_sp_CAG_1092	0	0.0	0.0	0.29216	0.0	0.0	0.0	0.0	0.09452	0.16527	0.0	0.0	0.0	6.63922	0.0	0.0	0.0	0.0	0.0	3.00511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61707	0.0	0.0	0.79781	0.0	0.0	0.43795	2.73224	0.21361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27354	0.0	0.0	0.0	0.59666	0.0	0.0	0.0	0.19665	2.31967	0.0	0.0	0.0	0.0	0.0	0.0	0.33632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63356	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Butyrivibrio_crossotus	0	0.0	0.0	0.244	0.0	0.0	0.0	0.0	1.24413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.97892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.05418	0.0	0.0	0.0	0.0	0.0	2.17148	5.69645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41303	0.0	0.0	0.0	2.5171	0.0	0.0	0.0	2.63327	1.39094	0.0	0.0	0.21591	0.0	0.0	0.0	22.87153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11336	0.0	3.37579	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_breve	0	0.0	0.0	0.24176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_238	0	0.0	0.0	0.22709	0.0	0.0	0.0	0.0	0.00769	0.0	0.0	0.0	0.0	0.41432	0.01793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81452	0.0	0.0	0.0	0.0	0.0	0.44217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21797	0.02814	0.0	0.0	0.0	0.0	1.21231	0.08639	0.03809	0.0	0.0	0.0	0.08458	0.01086	0.0	0.0	0.0	0.0	0.0	0.0	0.0607	0.0	0.00459	0.0	0.0	0.0	0.08622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01041	0.0	0.0	0.0
s__Ruminococcus_sp_CAG_488	0	0.0	0.0	0.20255	0.0	0.0	0.0	0.0	0.71432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02422	0.0	7.67186	0.0	0.0	0.51758	0.0	0.17074	3.41368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33489	0.0	0.0	0.42233	0.0	0.0	0.0	0.17179	0.0	0.0	0.0	1.04571	0.0	0.0	1.40592	0.0	0.0	3.85068	2.01731	0.0	0.0	0.0	0.0	1.25766	0.0	0.0	0.0	0.0	0.0	0.0	0.61644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04226	0.0	0.0	0.02503	0.0	0.0	0.0	0.16394	0.0	0.0	0.0
s__Bacteroides_sp_CAG_530	0	0.0	0.0	0.1822	0.0	0.0	0.0	0.0	0.06733	0.17377	0.0	0.0	0.0	0.35729	0.0	0.0	0.0	0.0	0.0	0.26753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42108	0.0	0.0	0.02056	0.0	0.0	0.02661	0.0	0.30097	0.0	0.0	0.0	0.01802	0.0	0.0	0.0	0.0	0.0	0.05953	0.0	0.0	0.0	0.14756	0.0	0.0	0.0	0.02781	0.0	1.77731	0.0	0.0	0.0	0.0	0.0	0.16478	0.00191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2396	0.0	0.0	0.01424	0.0	0.0	0.0	0.00913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18342	0.0	0.0	0.00134	0.025	0.0	0.0	0.0	0.0	0.0	0.26748	0.01134	0.0	0.0
s__Escherichia_coli	0	0.0	0.0	0.18124	0.0519	0.0	0.0	0.01473	0.0	0.0	0.162	0.15911	0.17445	0.0	0.00796	0.0	0.0	0.0	0.01669	0.0	0.02394	0.16955	0.0	0.89426	0.03859	0.0	0.35015	0.0	2.95149	0.00769	0.17246	0.25056	10.17005	0.00488	0.10673	0.0	0.01814	0.0224	0.0	0.0	0.19199	0.22722	0.0	0.4238	0.0	0.0	0.01225	0.06627	0.0	0.03771	0.0	0.0	0.74527	0.33616	0.03004	0.0	0.03645	0.36036	0.01827	0.04309	0.0	0.0	0.51561	1.39673	0.00901	0.0	0.0	0.0	0.0	0.0	0.01136	0.05036	3.95535	0.0	0.0	0.0	0.0	2.05942	0.01244	0.0	0.72942	0.16222	0.0	0.0	0.0	0.0	0.05187	0.0	0.0	0.01133	0.22392	0.06553	1.85752	0.0	0.0	0.0	0.11697	0.0	0.0	0.0	0.05009	0.05677	0.0	0.0	0.0	0.0	0.0	0.07594	0.0	0.02644	0.0	0.1035	0.0	0.32979	0.00548	0.00805	0.0	0.00232
s__Veillonella_atypica	0	0.0	0.0	0.12445	0.0	0.0	0.0	0.13619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50064	0.0	0.0	0.0	0.1923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07936	0.0	0.0	0.0	0.0	0.0	0.0	0.09938	0.0	0.0	0.0	0.00335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32372	0.0	0.0	0.0	0.0	0.0	0.05204	1.12116	0.0	0.0	0.0	0.0	0.0	0.01134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01438	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_mutans	0	0.0	0.0	0.11234	0.0	0.0	0.01468	0.00163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00714	0.03534	0.11342	0.00487	0.02128	0.0	0.0	0.0	0.0	0.0	0.0657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Haemophilus_sp_HMSC71H05	0	0.0	0.0	0.05295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31273	0.0	0.0	0.0	0.0	0.01617	0.0	0.0	0.20905	0.0	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.0	0.0	0.0	0.04356	0.0	0.0	0.0	0.00232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05055	0.00313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00436	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_sp_CAG_330	0	0.0	0.0	0.05284	0.0	0.0	0.65402	0.0	0.18419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35383	0.0	0.0	0.0	0.0	0.0	1.48547	0.0	0.0	1.22578	0.0	0.0	1.54066	0.03225	0.0	0.0	0.62524	2.98899	1.0147	0.0	0.0	0.0	0.0	0.56806	1.96915	0.0	0.0	0.0	0.0	0.0	0.84524	0.0	0.0	0.0	0.08287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22557	0.00372	0.0	0.04633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10602	0.0	0.0	0.0	0.07001	0.0	0.0	0.0	0.06345	0.0	0.00723	0.00406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Olsenella_scatoligenes	0	0.0	0.0	0.05063	0.0	0.0	0.0153	0.0	0.00548	0.0	0.0	0.0	0.0	0.00144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00813	0.0	0.0	0.00349	0.0	0.0	0.0	0.0	0.0	0.00433	0.0	0.0	0.0	0.0	0.03021	0.0	0.0	0.0	0.01088	0.00819	0.00702	0.0	0.0	0.0	0.0	0.0	0.00951	0.0	0.03858	0.0	0.00741	0.0	0.0	0.0	0.00432	0.00196	0.0	0.0	0.00214	0.0	0.0	0.01653	0.00276	0.0	0.0	0.00852	0.0	0.0	0.00581	0.0	0.02911	0.02697	0.0	0.0	0.0	0.00191	0.00578	0.0	0.0	0.0	0.0	0.0	0.0	0.00286	0.07987	0.0	0.0	0.0	0.0	0.0	0.02582	0.04935	0.00294	0.00546	0.01755	0.0	0.0	0.0	0.0	0.0	0.00535	0.0	0.0	0.0	0.0	0.0	0.01222	0.00272	0.0	0.00406	0.0	0.0	0.01171	0.00658	0.00222	0.0	0.00205
s__Weissella_cibaria	0	0.0	0.0	0.04925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprococcus_eutactus	0	0.0	0.0	0.04581	0.0	0.0	8.51075	12.02939	0.0	0.0	0.79746	0.79749	0.36975	2.53778	1.30804	0.0	0.17607	2.14088	0.0	2.19471	0.0	0.0	0.0	0.0	2.42746	0.0	0.0	2.34622	0.0	0.0	2.60694	0.0	0.368	0.0	0.0	0.94474	12.14458	0.29799	0.0	0.19609	0.90774	5.68075	0.0	0.0	0.0	0.61606	0.0	1.04957	7.27918	1.05758	3.60264	8.91605	0.60132	0.0	0.0	1.09512	0.96511	10.37902	4.85533	0.01842	3.80616	4.87034	4.31098	12.43312	0.15254	0.0	3.62365	0.0	0.0	12.29455	0.0	1.4969	0.18699	0.0	0.0	0.0	0.0	0.07438	1.67308	0.11579	0.21943	3.79934	0.16437	2.3657	5.1723	6.73768	10.76678	19.79605	0.0	0.0	0.0	0.1552	0.07013	5.42558	0.0	1.95018	2.78876	3.58743	2.70696	3.22219	0.0	1.14238	3.34269	11.81428	9.71366	0.0	0.0	0.0	0.51456	0.41161	0.00057	0.76713	1.31985	1.17901	0.15749	0.4985	8.63652	0.12157
s__Haemophilus_parainfluenzae	0	0.0	0.0	0.03784	0.0	0.0	0.0	0.10155	0.0	0.0	0.0	0.0	0.0	0.0	0.01677	0.0	0.0	0.0	0.07143	0.0	0.0	0.03496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38383	0.2995	0.0	0.0	0.0	0.47538	0.02601	0.0	0.0	0.05564	0.0	0.0	0.0	0.0	0.03394	0.0	0.0	0.0	0.0	0.0	0.0	0.36113	0.0	0.0	0.0	0.01207	0.0	0.0	0.0	0.0	0.0	0.19152	0.0	0.0	0.0	0.01285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05714	0.01115	0.0	0.0	0.0	0.0	0.0	0.0	0.04402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_95	0	0.0	0.0	0.03436	0.0	0.0	0.0	0.0	0.01328	0.0	0.0	0.0	0.0	0.03721	0.0	0.0	0.01581	0.44985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00459	0.0	0.24803	0.0	0.02906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02485	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03208	0.08531	0.0	0.90088	0.0	0.0	0.0	0.0	0.29165	0.0	0.09848	0.0	0.0	0.0	0.0	0.31101	0.0	0.07403	0.00538	3.09296	0.0	0.0	0.00878	1.44818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29494	0.02807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01134	0.0	0.0	0.02504	0.22964	0.02993	0.0438	0.0	0.0	0.0
s__Dielma_fastidiosa	0	0.0	0.0	0.02421	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00497	0.0	0.0	0.0	0.0
s__Streptococcus_anginosus_group	0	0.0	0.0	0.02167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08621	0.0	0.03607	0.0	0.0	0.0	0.0	0.10944	0.0	0.0	0.0	0.07188	0.00873	0.00777	0.0	0.0	0.0	0.0	0.0	0.0	0.11419	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31826	0.238	0.0	0.0	0.0	0.0	0.0	0.0	0.06239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_perfringens	0	0.0	0.0	0.01754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01953	0.0	0.0	0.0	0.0	0.03526	0.0	0.14096	0.0	0.0	0.0	0.0	0.12624	0.0	0.0	0.0	0.0	0.0194	0.0	0.0	0.08269	0.30269	0.0	0.0	0.0	0.0	0.11134	0.0	0.0	0.0	0.0	0.0	0.0	0.06571	0.0	0.0	0.0	0.05045	0.0	0.29125	0.0	0.02917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15845	0.0	0.01252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03278	0.0	0.0	0.01547	0.0	0.0	0.32118	0.12488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Collinsella_intestinalis	0	0.0	0.0	0.01034	0.0	0.0	0.0	0.0	0.0	0.0	0.03356	0.03356	0.0	0.0	0.0	0.0	0.0	0.0	0.00138	0.0	0.0	0.03023	0.0	0.0	0.00154	0.00409	0.0	0.02906	0.0	0.00093	0.00492	0.52975	0.0	0.0	0.0	0.0101	0.0	0.0	0.0	0.0	0.00256	0.01974	0.0	0.0	0.0	0.0	0.0	0.0127	0.0	0.01152	0.02206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03281	0.31667	0.0	0.00992	0.0	0.00087	0.0	0.0	0.00289	0.00348	0.00187	0.0	0.00988	0.00213	0.0	0.00155	0.0	0.0	0.00202	0.0024	0.0	0.0	0.0	0.02585	0.0	0.01084	0.0	0.0	0.0	0.0	4.11656	0.01017	0.0154	0.00303	0.00336	0.0023	0.00248	0.0	0.00147	0.00218	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.00503	0.00494	0.00114	0.00541	0.01811	0.0	0.027	0.0121	0.0	0.00511	0.01583
s__Tyzzerella_nexilis	0	0.0	0.0	0.01034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136	0.0	0.0	0.0	0.00469	0.12356	1.01299	0.0	0.31355	0.0	0.0	0.0	0.05025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_gordonii	0	0.0	0.0	0.00416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01421	0.05092	0.00513	0.0	0.0	0.0	0.11017	0.0	0.0	0.04025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_stercorea	0	0.0	0.0	0.00406	0.0	0.0	0.0	0.0	0.0	0.13702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.56988	0.27429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52069	0.0	0.0	0.62816	0.0	0.16571	0.08788	0.0	0.0	0.01139	0.0	0.53293	0.05709	0.00611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13193	0.0	0.02724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16789	0.0	0.0	0.0	0.0	0.0	0.01388	2.68931	0.0	0.0	0.0	0.0	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04205	0.0	0.0	0.0	0.0	0.0	0.32326	3.43701	0.0535	0.0	1.58662
s__Bacteroides_faecis	0	0.0	0.0	0.00301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87293	0.0	0.0	0.0	0.0	0.0	0.0	0.02289	0.0	0.0	0.0	0.0	0.0	0.0	0.71765	0.0	0.0	0.32177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Barnesiella_intestinihominis	0	0.0	0.0	0.00147	0.98086	0.21791	0.42248	1.02442	0.0	0.0	0.0	0.0	0.43534	0.11852	0.24649	0.0	0.0	0.0	0.0	0.00589	0.0	0.71594	0.07679	0.5976	0.0913	0.01683	0.0	0.0	0.0	0.08065	0.75558	0.09763	2.58559	0.0	0.0	0.03687	0.01215	0.53053	0.0	0.00583	0.0	0.76059	0.42896	0.14047	0.0	0.0	0.25407	0.30903	0.77157	0.00607	0.21606	0.14379	1.8664	0.40352	0.0	0.02162	0.81763	0.0	0.0	0.0	0.14731	0.08965	0.0	0.0	0.0	0.21839	0.0306	0.0	0.0218	0.0	0.0	0.0	0.0	0.0	0.0	0.72832	0.0	0.0	0.0	0.76536	0.58086	0.0	0.06322	0.0	0.75693	0.0	0.40513	0.0138	0.21831	0.05453	0.17143	0.0599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05708	0.0	0.0	0.0	0.0	0.01943	0.07875	0.0	0.0	0.0	0.44606	0.07206	0.58074	0.18056	0.029	0.0149	0.0	0.0	0.0
s__Bifidobacterium_bifidum	0	0.0	0.0	0.0	3.42938	0.0	0.0	0.98877	0.0	0.0	1.3309	1.33044	0.51387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66899	1.18	0.0	0.01428	1.96086	0.0	0.0	0.0	0.0	0.0	0.90104	0.0	0.0	0.0	0.0	0.0	1.02846	0.0	0.0	0.0	0.0	4.24685	0.21637	0.29024	0.0	0.0	0.0	0.00409	0.0	0.0	0.0	0.29955	3.07829	0.0	0.0	0.0	2.05768	0.04086	0.0	0.0	0.07146	0.0	1.76794	0.0	0.03122	1.36809	0.04102	0.0	0.0	0.0086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93486	0.0	1.73853	0.04797	0.01125	0.3793	0.0	0.0	4.139	0.0	0.0	0.66536	0.0113	1.96995	0.0	0.0	0.0	0.04364	0.1393	0.35959	0.0	0.0	0.0	0.0	0.0	0.01177	0.55126	0.0	0.0	0.0	0.0	0.0	0.06365	0.0	1.00952	0.0	0.0	0.0	0.0	0.12941	0.1496
