clade_name	NCBI_tax_id	SID010101	SID010102	SID010104	SID010201	SID010202	SID010204	SID010301	SID010302	SID010304	SID010401	SID010402	SID010404	SID01A_000	SID01A_006	SID01A_220	SID01B_000	SID01B_007	SID01B_221	SID01C_235	SID01C_566	SID01D_013	SID01D_190	SID01D_570	SID01E_000	SID01E_015	SID01E_191	SID01F_239	SID01F_573	SID01G_000	SID01G_005	SID01G_234	SID01H_011	SID01H_202	SID01H_568	SID01I_012	SID01I_569	SID01J_010	SID01J_173	SID020101	SID020102	SID020104	SID020201	SID020202	SID020204	SID020301	SID020302	SID020304	SID02A_561	SID02B_552	SID02C_553	SID030101	SID030102	SID030104	SID030201	SID030202	SID030204	SID030301	SID030502	SID030504	SID030601	SID030602	SID030604	SID030701	SID030702	SID030704	SID03A_000	SID03B_000	SID03C_000	SID03D_000	SID03E_000	SID03F_000	SID03G_000	SID040101	SID040104	SID040201	SID040202	SID040203	SID040204	SID040301	SID040303	SID040304	SID04B_564	SID04C_565	SID04D_562	SID04E_563	SID05A_000	SID05B_000	SID05C_000	SID05D_000	SID060101	SID060102	SID060201	SID060202	SID060301	SID060302	SID060401	SID060402	SID060502	SID060601	SID060602	SID07A_558	SID07C_541	SID07D_542	SID07E_559	SID080101	SID080102	SID080104	SID080301	SID080302	SID080304	SID08A_000	SID08A_022	SID08A_236	SID08B_044	SID08C_021	SID08D_079	SID08D_257	SID08D_572	SID08E_000	SID08E_041	SID08E_160	SID08F_000	SID08F_040	SID08G_000	SID08G_023	SID08H_000	SID08H_008	SID08I_009	SID08I_170	SID08I_545	SID08J_078	SID08K_032	SID08K_237	SID08K_560	SID090101	SID090102	SID090201	SID09A_515	SID09B_516	SID09C_517	SID09D_518	SID09E_519	SID100201	SID100202	SID100204	SID100301	SID100302	SID100304	SID100401	SID100402	SID100404	SID140101	SID140102	SID140104	SID140201	SID140202	SID140301	SID140302	SID140304	SID190101	SID190104	SID210101	SID210102	SID210104	SID210201	SID210204	SID210301	SID210302	SID210304	SID210401	SID210402	SID210404	SID240101	SID240102	SID240104	SID240201	SID240202	SID240301	SID240302	SID240304	SID240401	SID240402	SID250101	SID250102	SID250104	SID250301	SID250501	SID250502	SID250701	SID250702	SID250704
s__Firmicutes_bacterium_CAG_791	0	2.12583	5.04958	2.97312	0.0	0.0	0.37799	1.387	5.90261	0.99057	0.0	0.0	1.04912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52153	0.0	0.0	2.71934	5.26286	3.46003	0.0	0.0	0.52257	1.26086	5.79895	1.04335	0.10901	0.0	0.0	3.76021	0.0	0.0	0.0	0.72954	0.0	0.0	0.0	0.0	0.0	0.0	0.17729	0.0	0.417	0.0	0.56743	0.03895	0.0	0.0	0.0	0.0	0.0	4.03154	1.14696	0.04557	0.0	4.29809	0.00343	0.0	0.24147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.66422	0.48085	0.28572	0.40161	1.11236	0.04975	0.0	0.0	0.0	0.40922	0.0	0.0	0.0	0.0	0.0	0.21616	0.0	0.38084	0.0	0.0	0.0	0.02027	0.0	0.24593	0.0	0.0	0.0	1.07844	0.36934	0.02242	0.0	0.69167	0.0	0.0	0.0	0.0	0.0	0.0	0.43157	0.82486	0.01751	0.0	0.0	0.0	0.0	0.31518	0.44934	0.00172	0.0	0.0	0.0	0.0	0.0	0.33201	1.61913	0.28004	0.17916	0.0	0.57543	1.59682	1.38252	1.12894	0.12277	0.3569	1.4142	0.10904	0.15798	0.41625	2.47883	0.0	1.12705	1.28708	1.36142	0.93271	0.39921	0.66937	0.0	1.22983	0.05047	0.0625	0.2073	2.7668	0.0	1.13003	1.05538	0.13022	3.30872	2.03425	0.0	0.0	0.00326	0.5146	11.4216	0.0	0.0	0.0	0.80026	0.1361	2.74544	1.20449	0.0	0.0
s__Ruminococcus_torques	0	1.96131	3.07807	2.6694	1.53987	1.14058	2.56818	0.92375	1.25399	2.43953	0.91337	1.78456	1.43412	0.0	0.0	0.32946	1.36995	0.0	0.78819	1.9639	0.04305	1.83955	2.65649	0.33185	0.18357	0.0	0.43945	0.0	0.21767	0.0	0.0	0.0	0.0	0.01058	0.04706	0.0	0.19031	0.0	0.0	1.90865	3.08235	2.91449	1.40067	1.25725	2.43865	0.92754	1.31951	2.27909	0.0	0.07506	1.25391	0.0	0.8062	1.85147	0.23462	1.82743	3.86219	0.26552	0.27646	5.41795	0.46754	2.63025	0.70692	0.0	1.64103	1.54134	0.0	0.02921	0.08113	0.07201	0.0	0.0	0.05029	0.0	0.0	0.0	0.0	0.29721	0.0	0.05085	1.55395	0.0	0.03016	0.03144	0.0458	0.05035	0.41878	0.14335	0.0	0.0	0.07717	0.21176	4.63833	5.20364	1.11434	0.15776	0.32762	0.33571	1.32624	2.15147	0.46706	0.11613	0.02447	0.04363	0.03836	1.86615	2.28179	5.08988	3.50581	5.65505	3.04606	0.06636	0.0	2.04736	0.0	3.82631	0.0	4.24951	0.02475	0.0	0.0	13.96252	0.04881	0.0	0.0	0.0	0.0	0.01485	0.0	1.19878	0.0	0.0	0.04889	4.80666	0.0	0.80629	1.73007	1.31865	1.9379	0.0289	0.0	0.01559	0.0	4.79301	1.07341	2.16937	1.98223	2.20508	3.9877	0.40528	0.25886	1.16427	4.6544	3.96288	1.01727	0.86162	0.72401	2.06069	0.59792	3.99828	2.17351	0.45086	0.40648	1.09656	3.48103	3.05797	3.34085	0.92581	0.5499	1.1553	0.87088	0.69179	4.33098	2.14919	0.70014	4.26758	0.99734	0.15607	0.10451	0.28689	3.17753	0.10765	1.33559	18.67877	4.24175	1.71827	0.68785	4.33872	1.1203	0.07797	0.21603	0.3075
s__Roseburia_intestinalis	0	1.7683	0.18488	0.1951	0.29024	0.38336	0.00229	0.0795	0.05611	0.06289	0.1201	0.08662	0.11075	0.00603	0.0	1.19534	0.00925	0.0	0.0	0.13365	0.00232	0.0	0.76258	0.0	0.11354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02593	0.0	0.0	0.0	0.0	0.0	1.48282	0.18648	0.21224	0.20973	0.40344	0.03265	0.08691	0.09571	0.07068	0.0	0.0	0.0	0.0	0.09011	0.09939	0.0	0.08922	0.2291	0.0	0.59696	0.08843	0.6124	0.03134	0.0	0.0	0.57476	0.0	0.0	0.05302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00723	0.0	0.0	0.15975	0.0	0.0	0.0	0.0	0.0	0.0	0.07259	0.0	0.0	0.01626	0.0	0.19534	0.14747	0.24486	0.0	0.0	0.36311	0.07655	0.28898	0.73018	0.0	0.0	0.0	0.0	0.17471	0.1588	0.1108	0.26706	0.09475	0.01344	0.07003	0.0	0.12608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02266	0.0	0.0	0.0	3.41766	0.0	0.0	0.47286	0.0	0.0	0.0	0.0	0.0	0.0	0.22097	0.22617	0.27058	0.20744	0.15679	0.12215	0.04583	0.20394	0.0	0.05289	0.01399	0.22481	0.6547	0.0	0.0411	0.0	0.0	0.46624	0.06791	0.30275	0.0	0.16894	0.02769	0.05649	0.21111	1.21926	0.04114	0.01817	0.0	0.0	0.51124	0.69194	0.07167	0.09066	0.0	0.0	0.15045	0.04625	0.0	0.11069	0.21034	0.22194	0.0973	0.76683	0.09165	0.12936	0.0	0.0	0.14275
s__Prevotella_sp_885	0	1.75299	1.00347	0.60527	0.59563	0.03021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1565	0.0	0.0	1.38017	1.00597	0.52134	0.37741	0.01167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09932	0.0	0.68831	0.0	0.18883	0.0	0.47479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84776	0.69002	0.0	0.0	0.0	0.04701	0.0	0.0	0.0	0.0	0.0	0.0	2.2184	0.77283	0.49864	0.0	0.0	0.0	0.0	0.0	0.69077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06482	1.00279	0.0	0.00154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14302	0.54905	0.0	0.0	0.0	0.0	0.0	0.0	0.63295	0.0	0.59015	0.0	0.0	0.0	0.0	0.0	0.0	2.41642	7.04357	0.22636	3.91082	1.26867	6.44624	0.50561	0.73936	0.72122	0.0	0.0	0.0	1.48515	4.95034	0.60487	0.21685	1.88878	0.74631	2.82676	0.57952	0.37532	0.71937	0.19438	1.46125	0.01178	0.0	0.22908	0.47261	0.59582	0.0	0.0	0.0	0.0	3.26692	0.17715	1.45627	0.0038	0.0	0.26247	0.5027
s__Streptococcus_parasanguinis	0	1.67348	0.0	0.0101	0.06708	0.0	0.0	0.0	0.0	0.0	0.39008	0.48799	0.1276	0.0	0.0	0.0	0.00332	0.0	1.29837	0.09096	0.0	0.0	1.38021	0.01243	0.0	0.0	0.0	0.05249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17648	0.00804	0.01131	0.04621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45925	0.5556	0.0	0.10594	0.00542	0.0	0.0	0.15352	0.0	0.11181	0.0	0.0	0.0	0.51133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00252	0.0	0.01406	0.0	0.0	0.0	0.0	0.20588	0.0	0.0	0.0	0.0	0.0	1.42619	0.02067	0.2515	0.03467	0.188	0.09232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96241	0.0	0.0	0.0	0.50063	0.0	0.0	0.0	0.0	0.0	0.0	0.01925	0.21851	1.71575	0.05773	0.20375	0.07038	0.00177	0.02663	0.04256	0.0	0.0	0.0	0.0	0.0	0.0	0.00714	0.28231	0.05216	0.0	0.02282	0.13708	0.0	0.10278	0.0081	0.0	0.0	0.0	0.0	0.00917	0.29558	0.06556	0.70464	0.00673	0.16823	0.0	0.0	0.08239	0.0	0.0	0.46436	0.3395	0.18312	0.0581	0.72485	0.00872	0.21252	0.0	0.0
s__Dorea_longicatena	0	1.3464	1.73057	1.01066	4.45099	1.5384	1.63325	1.15362	1.8852	1.45487	0.56271	1.86038	1.75698	0.0	0.0	1.89142	0.37107	0.0	1.31619	1.57731	0.01889	0.30122	8.97055	0.09708	0.09675	0.0	0.49609	0.0	0.02237	0.0	0.0	0.0	0.06562	0.09265	0.03104	0.0	0.12146	0.0	0.0	1.1804	1.66638	1.18845	3.25849	1.89204	1.80902	1.37754	1.84426	1.30189	0.0	0.14091	1.02266	0.27392	0.49407	1.98556	0.01497	1.66009	2.64703	0.0	0.7164	1.76995	0.40687	2.26601	1.75533	0.0	1.44986	1.24715	0.0	0.01913	0.07002	0.05961	0.0	0.0	0.0	0.16511	0.0	0.0	0.0	0.22034	0.0	0.04232	0.52479	0.0	0.0	0.06459	0.04595	0.04142	0.22169	0.13995	0.0	0.0	0.03919	0.07159	1.61955	1.7234	1.00834	0.08966	0.00363	0.29651	0.24094	0.54532	0.39331	0.05312	0.00241	0.0	0.04016	1.0391	0.81052	0.39115	3.22497	1.87885	2.26736	0.02248	0.0	2.28623	0.0	0.38089	0.0	2.31088	0.0	0.0	0.0	2.23769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69089	0.0	0.0	0.0	2.58683	0.00882	1.41573	1.22335	1.13566	1.49223	0.0	0.0	0.0	0.0	1.54777	0.66356	0.64867	1.05824	0.7071	0.36365	1.1413	0.27854	0.87213	1.84227	1.6295	0.43447	1.87976	1.0731	0.15453	0.31052	3.3499	0.72654	1.15337	0.36662	0.74854	1.61325	1.32891	1.03954	0.32963	1.14973	0.98332	0.08425	0.39594	2.20921	0.74857	0.50365	1.41681	0.68752	0.07612	0.51116	1.17843	1.04971	0.0	1.1145	3.07031	1.6448	0.56372	0.65152	1.39184	0.69316	0.05357	0.51017	1.1115
s__Butyrivibrio_sp_CAG_318	0	1.19219	1.60778	0.0	0.0	0.0	0.0	2.65911	1.67737	0.0	0.27433	1.16376	0.02331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03389	0.0	0.0	1.79596	1.72035	0.0	0.0	0.0	0.0	2.49548	1.55919	0.0	0.0	0.0	0.05799	0.0	0.17263	1.1036	0.0	0.02627	0.38196	0.0	0.0	0.22799	0.0	1.86962	0.23062	0.0	0.02751	0.0	0.0	0.0259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01117	0.0	0.03195	0.60012	0.11436	1.31152	0.0	0.0	0.0	0.0	0.0	0.0	0.32554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04123	0.0	0.0	0.0	0.0	0.0	0.41785	0.03847	0.0	0.09679	0.0	0.0	0.0	0.0	0.01907	0.0	0.0	0.00922	0.0	0.02681	0.64127	0.04188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11449	0.40045	0.02456	0.0	0.04051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Phascolarctobacterium_succinatutens	0	0.96281	0.99608	2.33899	0.49426	0.83949	0.63962	0.34358	0.36037	0.18226	0.0368	0.16447	0.63273	0.0	0.0	0.0	0.66923	0.0	0.0	0.0	0.08733	0.0	0.25952	0.0	1.73609	0.0	0.0	0.0	0.01772	0.0	0.0	0.0	0.0	0.17507	0.29929	0.0	1.55986	0.0	0.0	0.86832	0.96026	2.46366	0.95318	0.74492	0.66483	0.26429	0.30907	0.20436	0.0	0.20529	0.02682	0.0	0.02863	0.13023	0.36934	0.9837	0.02252	0.0	1.88158	0.00404	0.06275	0.12658	0.58684	0.0	1.27522	0.94811	0.0	0.0	0.42633	0.08322	0.25223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78237	0.0	0.0	0.0	0.0	0.0	0.27867	1.45048	0.0	0.0	0.0	0.08636	1.12499	1.46243	0.05622	0.40791	0.0	0.20083	0.05144	0.0	1.78513	0.0	0.05434	0.0	0.24643	0.0	0.08531	0.1336	0.00741	0.0	0.09792	0.0	0.0	0.0	0.0	0.41781	0.0	0.0762	1.10979	1.60758	0.00817	0.20837	0.02253	0.0	0.28614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09418	0.94626	1.28708	0.86725	0.03609	0.0	0.0	0.0	0.0	1.21916	0.03382	0.01232	0.0	0.0489	0.18131	0.47484	0.0	0.2598	0.18649	0.3007	0.74361	1.25731	5.07654	0.27482	0.0	1.05403	0.35643	0.76678	0.00154	0.37643	0.39539	0.47706	0.82779	0.79723	1.09077	3.32236	0.15306	0.0055	0.5749	0.36584	0.14672	0.06302	0.13107	0.02116	0.0	0.0	0.66892	0.0	0.17173	0.0	0.0	0.0	0.30484	0.05432	0.109	0.0	0.0	0.02338
s__Prevotella_sp_CAG_1092	0	0.79356	1.05932	0.44075	0.02304	0.0	0.0	4.91167	1.72877	0.21632	0.46011	0.64496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01948	0.0	0.0	1.02001	1.31824	0.57548	0.00188	0.0	0.0	4.53493	1.65157	0.26533	0.0	0.0	0.0	0.0	0.35266	0.61386	0.0	0.0	0.0	0.0	0.0	0.0	0.33236	0.0	0.11702	0.0	0.09442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31478	0.35033	0.0	0.0	0.0	0.17273	0.0	0.25158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1336	0.07629	0.0	0.0	0.0	0.0	0.0	0.0	0.3411	0.0	0.19548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02488	0.61592	0.0	0.0	0.0	0.15277	0.0	0.0	0.0	0.0	0.0	0.78044	0.0	0.40433	0.36899	0.0	0.0	0.0	0.16827	2.45924	0.44309	0.29314	0.23201	1.0779	2.09522	0.80755	0.0	0.72696	0.0	0.0	0.0	4.70555	0.38937	0.18288	0.10778	1.26967	1.98001
s__Catenibacterium_mitsuokai	0	0.7832	2.77697	0.61866	0.86128	1.12108	0.64185	1.00848	2.68339	0.67207	0.27809	1.55564	1.93364	0.0	0.0	0.0	0.04973	0.0	0.0	0.0	0.0	1.9658	2.15303	0.02318	0.00221	0.0	0.0	0.0	0.0474	0.0	0.0	0.0	0.00242	0.13832	0.07458	0.0	0.04745	0.0	0.0	1.00617	1.68508	0.82325	0.64571	1.31459	0.44999	1.06047	1.9431	0.66655	0.0	0.0	0.83488	0.3384	0.1944	1.5667	0.37821	2.12433	0.0	0.0	0.03126	0.09838	0.07205	0.31216	0.7957	0.06994	0.34735	0.18251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45297	0.0	0.0	0.0	0.0259	0.0	0.0	0.07315	0.0	0.0	0.0	0.0	0.0	0.05974	0.0	0.0	0.0	0.0	0.00777	2.26947	0.0	0.54848	0.37064	0.0	0.02086	0.0	0.7782	0.01776	0.01905	0.0	0.1296	0.05738	0.5782	0.02835	0.298	0.05708	0.03273	0.0897	0.0	0.03545	0.83738	0.0	1.59411	4.71888	2.5724	0.0	0.0	0.0	4.60298	0.0	0.0	0.0	0.15774	0.0	0.38682	0.0	0.06695	0.0	0.0	0.0	0.86321	0.0	0.50809	0.26046	0.35036	1.73782	0.0	0.0	0.0	0.0	2.93716	0.62365	0.81109	0.64386	0.22851	0.40654	1.09333	0.5494	0.71917	0.16153	0.14097	0.22285	0.0	0.06054	0.09853	0.04154	0.231	0.61954	1.18587	0.76836	0.67798	0.54085	0.12206	0.23803	0.13558	0.0	0.32727	0.04573	0.04446	0.37642	0.37866	0.79189	0.47091	0.21991	0.01424	0.34681	0.28209	0.2764	0.0	0.88233	0.04653	0.0	0.0	0.91045	0.34055	0.22148	0.01327	0.37126	0.5075
s__Methanobrevibacter_smithii	0	0.74143	1.83786	0.92939	0.30367	0.40859	2.54094	0.15903	0.90404	1.05943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00237	0.0	0.0	0.0	8.58678	0.01359	0.17336	0.0161	0.0	0.0	1.17746	1.90275	0.90248	0.40725	0.46331	2.03956	0.23729	0.89732	1.04047	0.0	0.0	0.05406	0.0	0.0	0.0	0.0	0.0	0.58717	0.0	0.0	1.28415	0.0	0.07858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04619	1.66569	0.0	0.0	1.01802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02224	0.0	0.0042	0.0	0.7646	0.0	0.17149	0.0	0.0	0.0	0.0	0.0	0.0	0.01668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31425	0.99716	0.02605	0.0	0.00057	0.84437	0.0	0.0	7.9848	3.97757	0.0	0.0	0.34582	3.61003	0.0	0.01133	0.0	0.0	0.0	0.0	0.0	1.85374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15236	0.00219	0.0	0.0	0.0	0.12411	0.0	0.02294	0.0	0.0	0.0	0.0	0.16398	0.0	0.0	0.03162	0.036	0.77653	3.11082	0.0	0.69874	0.0	0.00331	0.0	0.21784	0.01483	0.0	0.07905	0.0	0.0418	0.4282	1.79098	0.0	0.62155	0.0	0.0	0.00169	0.0	2.74706	2.1011	0.0	0.0	0.0	0.0	2.77726	0.0	0.0	0.0	0.0	0.0	2.31739	1.1275	0.0	0.0
s__Klebsiella_quasipneumoniae	0	0.71395	0.34603	0.0	0.02853	0.03257	0.0	0.00423	0.03414	0.0	0.04246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054	0.0	0.0	0.0	0.0	0.38385	0.43274	0.0	0.0	0.0	0.0	0.0	0.02688	0.0	0.0	1.0928	0.0	3.13309	0.01908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02576	0.0	0.0	0.0	0.03484	0.0	0.0	0.0	0.0	0.0	0.01645	0.0	1.96495	1.25381	0.35389	0.0	0.0	1.3351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97102	0.0	0.0	0.03538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0814	0.0	0.0	0.45693	0.0	0.0	0.12742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02716	0.17782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42822	0.0	0.0	1.03154	0.0	0.0	0.0	0.0	0.61543	0.0	0.0	0.0	0.28968	0.0	0.0	0.89486	0.0	0.00775
s__Fusicatenibacter_saccharivorans	0	0.65389	1.05212	1.21197	1.27061	0.92743	1.11257	0.37531	1.49529	1.63215	0.59221	0.49811	1.29886	4.69639	0.63749	9.94751	1.59154	0.59824	13.2137	2.39331	0.81937	0.34489	3.12379	2.19099	2.37954	0.0	1.03612	0.0	1.39451	0.04719	0.0	0.0	0.0	0.0	0.25225	0.0	1.67691	0.0	0.0	0.78401	1.00754	1.30496	1.57412	0.80448	1.20542	0.37651	1.45339	1.59901	1.18579	10.3056	6.90661	0.0	0.58795	0.54199	0.35854	1.53311	1.3373	0.24389	1.27897	0.50595	0.77182	1.70403	1.71146	0.0	0.76745	1.24007	0.4016	0.91122	8.12763	6.85575	1.54429	0.9413	1.47994	0.0	0.0	0.0048	0.0	0.50017	0.0	0.0	0.17792	0.0	4.10493	2.76241	14.93329	0.72378	0.98557	2.08149	0.09487	0.08943	0.42269	0.0	0.61762	0.13335	0.58844	0.4588	0.51931	0.62091	1.69504	0.53857	0.84109	0.74104	0.16281	0.73223	0.21384	1.3265	1.69035	0.39806	1.47003	0.52118	1.89571	0.95233	0.01318	1.95786	0.0	0.01593	0.0	2.91646	1.10369	2.94756	0.0	2.58906	1.41213	0.0	0.45068	0.0	0.07695	0.0	0.09578	1.38032	0.62943	0.0	0.63475	8.31102	5.28529	1.43434	0.8841	1.3831	8.89511	1.20394	1.0908	5.00459	0.42631	0.73171	0.63594	0.66581	1.362	1.56389	0.49888	0.44548	0.3555	1.09411	0.27822	0.28509	3.68699	2.6955	1.43116	0.90453	0.03104	6.20408	0.73791	0.49103	0.31311	1.34725	0.41456	0.23883	2.48453	3.58834	3.86663	1.56246	0.41831	0.04169	4.23321	0.67504	0.69256	0.31701	0.36141	0.06784	0.0483	0.34159	2.11644	0.0	0.30889	1.69575	1.20296	0.32757	1.13633	0.28911	0.33848	0.03018	0.09751	0.42779
s__Slackia_isoflavoniconvertens	0	0.62919	0.54858	0.0585	1.29704	0.59446	0.64249	1.02182	0.5268	0.2137	0.18705	0.48935	0.42546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24284	0.92028	2.79726	0.64596	0.17768	0.0	0.11241	0.0	0.10736	0.0	0.0	0.0	0.4597	0.02441	0.01975	0.0	3.00654	0.0	0.0	0.72785	0.57981	0.06008	1.42083	0.7859	0.80241	0.84888	0.42825	0.13518	0.16068	1.47348	0.58744	1.38591	0.14611	0.47759	2.00905	0.42659	1.02852	0.71026	1.37951	0.20937	0.72615	0.5943	0.44013	1.14658	0.58377	0.42152	0.20237	0.57036	0.02595	0.17808	0.61022	0.18083	0.0	1.4634	0.60523	0.08217	0.0	1.97361	0.01407	1.41962	2.11925	0.20735	0.0	0.1695	0.0	0.0	0.0	0.31563	0.0	0.91114	2.09451	1.53502	0.20854	0.85807	0.45121	1.70159	0.43959	1.02153	0.51271	0.20122	1.25528	0.89115	0.33939	0.23743	0.01701	0.30134	0.30055	1.52485	1.21063	0.18834	0.46404	0.46156	1.79104	0.29091	0.19938	0.0	0.0	1.36345	3.61998	0.15603	0.06658	0.3579	0.19409	0.0	0.92152	0.0	0.24222	0.06208	2.30815	0.74042	0.48704	1.24832	0.0	1.02894	1.92137	0.417	0.53734	0.49109	0.87936	0.00199	0.19493	0.0	0.0	0.26433	0.49415	0.25191	0.33489	0.53378	1.24297	0.28492	0.23538	0.12562	0.12547	0.20369	0.28545	0.7138	0.19437	0.2265	0.04471	0.11358	0.7279	0.22959	0.2778	0.1161	0.18552	0.31745	0.17429	0.3294	0.88921	0.30896	0.14564	0.04706	0.09797	0.73195	0.77343	0.21496	0.16161	0.12722	0.7794	0.41909	0.1425	0.0	0.33732	0.78819	0.13389	0.0	0.81574	0.21709	0.13577	0.04608	0.96331	0.61969
